main_sound,level,hanja,meaning,radical,strokes,total_strokes
첩,2급,諜,"[[['염탐할'], ['첩']]]",言,9,16
체,2급,締,"[[['맺을'], ['체']]]",糸,9,15
초,2급,哨,"[[['망볼'], ['초']]]",口,7,10
초,2급,焦,"[[['탈[燥]'], ['초']]]",火,8,12
초,2급,楚,"[[['초나라'], ['초']]]",木,9,13
촉,2급,蜀,"[[['나라이름'], ['촉']]]",虫,7,13
최,2급,崔,"[[['성(姓)', '높을'], ['최']]]",山,8,11
추,2급,趨,"[[['달아날'], ['추']]]",走,10,17
추,2급,鄒,"[[['추나라'], ['추']]]",邑,10,13
추,2급,楸,"[[['가래'], ['추']]]",木,9,13
축,2급,蹴,"[[['찰'], ['축']]]",足,12,19
축,2급,軸,"[[['굴대'], ['축']]]",車,5,12
춘,2급,椿,"[[['참죽나무'], ['춘']]]",木,9,13
충,2급,衷,"[[['속마음'], ['충']]]",衣,4,10
충,2급,沖,"[[['화(和)할'], ['충']]]",水,4,7
취,2급,炊,"[[['불땔'], ['취']]]",火,4,8
취,2급,聚,"[[['모을'], ['취']]]",耳,8,14
치,2급,峙,"[[['언덕'], ['치']]]",山,6,9
치,2급,雉,"[[['꿩'], ['치']]]",隹,5,13
탁,2급,琢,"[[['다듬을'], ['탁']]]",玉,8,12
탁,2급,託,"[[['부탁할'], ['탁']]]",言,3,10
탄,2급,灘,"[[['여울'], ['탄']]]",水,19,22
탐,2급,耽,"[[['즐길'], ['탐']]]",耳,4,10
태,2급,颱,"[[['태풍'], ['태']]]",風,5,14
태,2급,胎,"[[['아이밸'], ['태']]]",肉,5,9
태,2급,兌,"[[['바꿀', '기쁠'], ['태']]]",儿,5,7
태,2급,台,"[[['별'], ['태']]]",口,2,5
파,2급,坡,"[[['언덕'], ['파']]]",土,5,8
판,2급,阪,"[[['언덕'], ['판']]]",阜,4,7
패,2급,霸,"[[['으뜸'], ['패']]]",雨,13,21
팽,2급,彭,"[[['성(姓)'], ['팽']]]",彡,9,12
편,2급,扁,"[[['작을'], ['편']]]",戶,5,9
평,2급,坪,"[[['들[野]'], ['평']]]",土,5,8
포,2급,怖,"[[['두려워할'], ['포']]]",心,5,8
포,2급,鋪,"[[['펼', '가게'], ['포']]]",金,7,15
포,2급,抛,"[[['던질'], ['포']]]",手,4,7
포,2급,鮑,"[[['절인물고기'], ['포']]]",魚,5,16
포,2급,葡,"[[['포도'], ['포']]]",艸,9,13
표,2급,杓,"[[['북두자루'], ['표']]]",木,3,7
필,2급,弼,"[[['도울'], ['필']]]",弓,9,12
학,2급,虐,"[[['모질'], ['학']]]",虍,3,9
한,2급,翰,"[[['편지'], ['한']]]",羽,10,16
한,2급,邯,"[[['조(趙)나라서울'], ['한']], [['사람이름'], ['감']]]",邑,5,8
함,2급,艦,"[[['큰 배'], ['함']]]",舟,14,20
항,2급,沆,"[[['넓을'], ['항']]]",水,4,7
항,2급,亢,"[[['높을'], ['항']]]",亠,2,4
행,2급,杏,"[[['살구'], ['행']]]",木,3,7
혁,2급,爀,"[[['불빛'], ['혁']]]",火,14,18
혁,2급,赫,"[[['빛날'], ['혁']]]",赤,7,14
현,2급,弦,"[[['시위'], ['현']]]",弓,5,8
현,2급,峴,"[[['고개'], ['현']]]",山,7,10
현,2급,鉉,"[[['솥귀'], ['현']]]",金,5,13
현,2급,炫,"[[['밝을'], ['현']]]",火,5,9
협,2급,峽,"[[['골짜기'], ['협']]]",山,7,10
협,2급,陜,"[[['좁을'], ['협']], [['땅이름'], ['합']]]",阜,7,10
형,2급,型,"[[['모형'], ['형']]]",土,6,9
형,2급,馨,"[[['꽃다울'], ['형']]]",香,11,20
형,2급,邢,"[[['성(姓)'], ['형']]]",邑,4,7
형,2급,瑩,"[[['밝을'], ['형']], [['옥돌'], ['영']]]",玉,10,15
형,2급,炯,"[[['빛날'], ['형']]]",火,5,9
형,2급,瀅,"[[['물맑을'], ['형']]]",水,15,18
호,2급,濠,"[[['호주'], ['호']]]",水,14,17
호,2급,壕,"[[['해자'], ['호']]]",土,14,17
호,2급,扈,"[[['따를'], ['호']]]",戶,7,11
호,2급,昊,"[[['하늘'], ['호']]]",日,4,8
호,2급,鎬,"[[['호경'], ['호']]]",金,10,18
호,2급,澔,"[[['넓을'], ['호']]]",水,12,15
호,2급,皓,"[[['흴[白]'], ['호']]]",白,7,12
호,2급,祜,"[[['복(福)'], ['호']]]",示,5,10
호,2급,晧,"[[['밝을'], ['호']]]",日,7,11
혹,2급,酷,"[[['심할'], ['혹']]]",酉,7,14
홍,2급,泓,"[[['물깊을'], ['홍']]]",水,5,8
화,2급,靴,"[[['신[履, 鞋]'], ['화']]]",革,4,13
화,2급,樺,"[[['벚나무', '자작나무'], ['화']]]",木,11,15
화,2급,嬅,"[[['탐스러울'], ['화']]]",女,11,14
환,2급,幻,"[[['헛보일'], ['환']]]",幺,1,4
환,2급,煥,"[[['빛날'], ['환']]]",火,9,13
환,2급,桓,"[[['굳셀'], ['환']]]",木,6,10
활,2급,滑,"[[['미끄러울'], ['활']], [['익살스러울'], ['골']]]",水,10,13
황,2급,晃,"[[['밝을'], ['황']]]",日,6,10
황,2급,滉,"[[['깊을'], ['황']]]",水,10,13
회,2급,廻,"[[['돌[旋]'], ['회']]]",廴,6,9
회,2급,淮,"[[['물이름'], ['회']]]",水,8,11
회,2급,檜,"[[['전나무'], ['회']]]",木,13,17
후,2급,喉,"[[['목구멍'], ['후']]]",口,9,12
후,2급,后,"[[['임금', '왕후'], ['후']]]",口,3,6
훈,2급,勳,"[[['공(功)'], ['훈']]]",力,14,16
훈,2급,熏,"[[['불길'], ['훈']]]",火,10,14
훈,2급,薰,"[[['향풀'], ['훈']]]",艸,14,18
훈,2급,壎,"[[['질나팔'], ['훈']]]",土,14,17
휘,2급,徽,"[[['아름다울'], ['휘']]]",彳,14,17
휴,2급,烋,"[[['아름다울'], ['휴']]]",火,6,10
흉,2급,匈,"[[['오랑캐'], ['흉']]]",勹,4,6
흠,2급,欽,"[[['공경할'], ['흠']]]",欠,8,12
희,2급,煕,"[[['빛날'], ['희']]]",火,9,13
희,2급,姬,"[[['계집'], ['희']]]",女,6,9
희,2급,噫,"[[['한숨쉴'], ['희']]]",口,13,16
희,2급,熹,"[[['빛날'], ['희']]]",火,12,16
희,2급,憙,"[[['기뻐할'], ['희']]]",心,12,16
희,2급,嬉,"[[['아름다울'], ['희']]]",女,12,15
희,2급,羲,"[[['복희(伏羲)'], ['희']]]",羊,10,16
희,2급,禧,"[[['복(福)'], ['희']]]",示,12,17
