main_sound,level,hanja,meaning,radical,strokes,total_strokes
이,특급,苢,"[[['질경이'], ['이']]]",艸,5,9
이,특급,樲,"[[['멧대추나무'], ['이']]]",木,12,16
이,특급,异,"[[['그만둘'], ['이']]]",廾,3,6
이,특급,刵,"[[['귀벨'], ['이']]]",刀,6,8
이,특급,桋,"[[['가시목'], ['이']]]",木,6,10
이,특급,訑,"[[['자랑할'], ['이']], [['방탕할'], ['탄']]]",言,3,10
이,특급,杝,"[[['나무이름'], ['이']], [['쪼갤'], ['치']]]",木,3,7
이,특급,彝,"[[['떳떳할'], ['이']]]",彐,15,18
이,특급,頤,"[[['턱'], ['이']]]",頁,6,15
이,특급,迤,"[[['든든할'], ['이']], [['어정거릴'], ['타']]]",辵,5,9
익,특급,弋,"[[['주살'], ['익']]]",弋,0,3
인,특급,駰,"[[['회색얼룩말'], ['인']]]",馬,6,16
인,특급,陻,"[[['막을', '막힐'], ['인']]]",阜,9,12
인,특급,仞,"[[['길'], ['인']]]",人,3,5
인,특급,夤,"[[['공손할'], ['인']]]",夕,11,14
인,특급,禋,"[[['제사지낼'], ['인']]]",示,9,14
인,특급,牣,"[[['가득할'], ['인']]]",牛,3,7
인,특급,訒,"[[['말더듬거릴'], ['인']]]",言,3,10
인,특급,闉,"[[['성문'], ['인']]]",門,9,17
인,특급,軔,"[[['바퀴고임나무'], ['인']]]",車,3,10
일,특급,泆,"[[['음탕할', '넘칠'], ['일']]]",水,5,8
임,특급,袵,"[[['옷깃'], ['임']]]",衣,6,11
임,특급,衽,"[[['옷깃'], ['임']]]",衣,4,9
잉,특급,陾,"[[['담쌓는소리'], ['잉']]]",阜,9,12
자,특급,鼒,"[[['옹솥'], ['자']]]",鼎,3,16
자,특급,孶,"[[['새끼칠'], ['자']]]",子,10,13
자,특급,赭,"[[['붉은흙'], ['자']]]",赤,9,16
자,특급,鎡,"[[['호미'], ['자']]]",金,10,18
자,특급,秭,"[[['천억'], ['자']]]",禾,5,10
자,특급,訿,"[[['훼방할', '헐뜯을'], ['자']]]",言,6,13
자,특급,貲,"[[['재물'], ['자']]]",貝,6,13
자,특급,訾,"[[['훼방할', '헐뜯을'], ['자']]]",言,6,13
자,특급,茲,"[[['초목무성할'], ['자']]]",艸,6,10
자,특급,胾,"[[['고깃점'], ['자']]]",肉,6,12
자,특급,耔,"[[['북돋울'], ['자']]]",耒,3,9
자,특급,粢,"[[['서직', '젯밥'], ['자']]]",米,6,12
자,특급,柘,"[[['메뽕나무'], ['자']]]",木,5,9
자,특급,胏,"[[['밥찌끼'], ['자']]]",肉,5,9
작,특급,柞,"[[['떡갈나무'], ['작']]]",木,5,9
잔,특급,僝,"[[['갖출', '욕할'], ['잔']]]",人,12,14
장,특급,漳,"[[['물이름'], ['장']]]",水,11,14
장,특급,粻,"[[['양식'], ['장']]]",米,8,14
장,특급,斨,"[[['도끼'], ['장']]]",斤,4,8
장,특급,鏘,"[[['옥소리'], ['장']]]",金,11,19
장,특급,牂,"[[['암양'], ['장']]]",爿,6,10
장,특급,戕,"[[['찌를'], ['장']]]",戈,4,8
장,특급,奘,"[[['클'], ['장']]]",大,7,10
장,특급,萇,"[[['보리수'], ['장']]]",艸,8,12
재,특급,灾,"[[['재앙'], ['재']]]",火,3,7
재,특급,纔,"[[['겨우'], ['재']]]",糸,17,23
재,특급,賫,"[[['가질'], ['재']]]",貝,8,15
저,특급,羜,"[[['새끼양'], ['저']]]",羊,5,11
저,특급,氐,"[[['근본'], ['저']]]",氏,1,5
저,특급,罝,"[[['짐승그물'], ['저']]]",网,5,10
저,특급,砠,"[[['돌산'], ['저']]]",石,5,10
저,특급,疷,"[[['앓을'], ['저']]]",疒,5,10
저,특급,苴,"[[['암삼'], ['저']], [['두엄풀'], ['자']]]",艸,5,9
저,특급,羝,"[[['숫양'], ['저']]]",羊,5,11
저,특급,杼,"[[['북(織具)'], ['저']]]",木,4,8
저,특급,筯,"[[['젓가락'], ['저']]]",竹,7,13
적,특급,糴,"[[['쌀사들일'], ['적']]]",米,16,22
적,특급,趯,"[[['뛸'], ['적']], [['뛸'], ['약']]]",走,14,21
적,특급,逖,"[[['멀'], ['적']]]",辵,7,11
적,특급,籊,"[[['가늘고길'], ['적']]]",竹,14,20
적,특급,覿,"[[['볼'], ['적']]]",見,15,22
적,특급,踖,"[[['조심해서걸을', '밟을'], ['적']]]",足,8,15
전,특급,腆,"[[['두터울'], ['전']]]",肉,8,12
전,특급,翦,"[[['자를'], ['전']]]",羽,9,15
전,특급,邅,"[[['머뭇거릴'], ['전']]]",辵,13,17
전,특급,靦,"[[['부끄러울'], ['전']]]",面,7,16
전,특급,顓,"[[['오로지'], ['전']]]",頁,9,18
전,특급,闐,"[[['성할'], ['전']]]",門,10,18
전,특급,旃,"[[['기(旗)'], ['전']]]",方,6,10
전,특급,巓,"[[['산꼭대기'], ['전']]]",山,19,22
전,특급,戩,"[[['다할'], ['전']]]",戈,10,14
전,특급,荃,"[[['향초'], ['전']]]",艸,6,10
전,특급,瘨,"[[['앓을'], ['전']]]",疒,10,15
전,특급,牷,"[[['희생'], ['전']]]",牛,6,10
전,특급,瀍,"[[['물이름'], ['전']]]",水,15,18
전,특급,鱣,"[[['전어'], ['전']], [['드렁허리'], ['선']]]",魚,13,24
전,특급,飦,"[[['죽'], ['전']]]",食,3,12
전,특급,畋,"[[['사냥할'], ['전']]]",田,4,9
절,특급,晢,"[[['밝을'], ['절']], [['별반짝일'], ['제']]]",日,7,11
절,특급,晣,"[[['밝을'], ['절']], [['별반짝일'], ['제']]]",日,7,11
점,특급,玷,"[[['옥티'], ['점']]]",玉,5,9
점,특급,墊,"[[['빠질'], ['점']]]",土,11,14
점,특급,坫,"[[['잔돌려놓는자리'], ['점']]]",土,5,8
점,특급,簟,"[[['대자리'], ['점']]]",竹,12,18
정,특급,梃,"[[['몽둥이'], ['정']]]",木,7,11
정,특급,阱,"[[['함정'], ['정']]]",阜,4,7
정,특급,赬,"[[['붉을'], ['정']]]",赤,9,16
정,특급,裎,"[[['옷벗을'], ['정']]]",衣,7,12
정,특급,涏,"[[['물결곧을'], ['정']], [['윤이날'], ['전']]]",水,7,10
정,특급,靚,"[[['단장할'], ['정']]]",靑,7,15
정,특급,鋥,"[[['칼날세울'], ['정']]]",金,7,15
정,특급,酲,"[[['숙취'], ['정']]]",酉,7,14
정,특급,桯,"[[['탁자'], ['정']]]",木,7,11
정,특급,棖,"[[['문설주'], ['정']]]",木,8,12
정,특급,珵,"[[['옥이름'], ['정']]]",玉,7,11
제,특급,隮,"[[['오를'], ['제']]]",阜,14,17
제,특급,禔,"[[['편안할'], ['제']]]",示,9,14
제,특급,鵜,"[[['사다새'], ['제']]]",鳥,7,18
제,특급,穧,"[[['볏단'], ['제']]]",禾,14,19
제,특급,泲,"[[['물이름'], ['제']]]",水,5,8
제,특급,懠,"[[['성낼'], ['제']]]",心,14,17
제,특급,嚌,"[[['맛볼'], ['제']]]",口,14,17
제,특급,隄,"[[['둑', '막을'], ['제']]]",阜,9,12
제,특급,躋,"[[['오를'], ['제']]]",足,14,21
제,특급,稊,"[[['가라지'], ['제']]]",禾,7,12
제,특급,瑅,"[[['옥이름'], ['제']]]",玉,9,13
제,특급,娣,"[[['제수'], ['제']]]",女,7,10
제,특급,蠐,"[[['굼벵이'], ['제']]]",虫,14,20
조,특급,鞗,"[[['고삐'], ['조']]]",革,7,16
조,특급,阼,"[[['동편섬돌'], ['조']]]",阜,5,8
조,특급,螬,"[[['굼벵이'], ['조']]]",虫,11,17
조,특급,蓧,"[[['삼태기'], ['조']]]",艸,11,15
조,특급,罩,"[[['가리'], ['조']]]",网,8,13
조,특급,旐,"[[['기'], ['조']]]",方,8,12
조,특급,慥,"[[['독실할'], ['조']]]",心,11,14
조,특급,鰷,"[[['피라미'], ['조']]]",魚,11,22
조,특급,殂,"[[['죽을'], ['조']]]",歹,5,9
조,특급,皂,"[[['검을', '하인'], ['조']]]",白,2,7
조,특급,佻,"[[['경박할'], ['조']]]",人,6,8
조,특급,洮,"[[['씻을'], ['조']]]",水,6,9
조,특급,鼂,"[[['아침'], ['조']]]",黽,5,18
조,특급,蜩,"[[['매미'], ['조']]]",虫,8,14
조,특급,蔦,"[[['담쟁이덩굴'], ['조']]]",艸,11,15
조,특급,竈,"[[['부엌'], ['조']]]",穴,16,21
조,특급,皁,"[[['검을', '하인'], ['조']]]",白,2,7
조,특급,恌,"[[['경박할'], ['조']]]",心,6,9
조,특급,懆,"[[['근심할'], ['조']]]",心,13,16
조,특급,徂,"[[['갈'], ['조']]]",彳,5,8
종,특급,螽,"[[['메뚜기'], ['종']]]",虫,11,17
종,특급,尰,"[[['수중다리'], ['종']]]",尢,9,12
종,특급,蹤,"[[['자취'], ['종']]]",足,11,18
종,특급,瑽,"[[['패옥소리'], ['종']]]",玉,11,15
종,특급,豵,"[[['돼지새끼'], ['종']]]",豕,11,18
종,특급,樅,"[[['전나무'], ['종']]]",木,11,15
종,특급,鬷,"[[['모일'], ['종']]]",鬲,9,19
종,특급,椶,"[[['종려나무'], ['종']]]",木,9,13
좌,특급,脞,"[[['잗달'], ['좌']]]",肉,7,11
주,특급,妵,"[[['여자예쁜모양'], ['주']]]",女,5,8
주,특급,侜,"[[['가릴'], ['주']]]",人,6,8
주,특급,幬,"[[['휘장'], ['주']], [['덮을'], ['도']]]",巾,14,17
주,특급,裯,"[[['홑이불'], ['주']], [['소매'], ['도']]]",衣,8,13
주,특급,輈,"[[['수레채'], ['주']]]",車,6,13
주,특급,遒,"[[['굳셀'], ['주']]]",辵,9,13
주,특급,咮,"[[['새부리'], ['주']]]",口,6,9
주,특급,燽,"[[['드러날'], ['주']]]",火,14,18
주,특급,譸,"[[['속일'], ['주']]]",言,14,21
주,특급,躕,"[[['머뭇거릴'], ['주']]]",足,15,22
주,특급,邾,"[[['나라이름'], ['주']]]",邑,6,9
주,특급,馵,"[[['뒷발이흰말'], ['주']]]",馬,3,13
주,특급,霔,"[[['시우'], ['주']]]",雨,8,16
죽,특급,鬻,"[[['죽'], ['죽']], [['팔'], ['육']]]",鬲,12,22
준,특급,噂,"[[['수군거릴'], ['준']]]",口,12,15
준,특급,埻,"[[['과녁'], ['준']]]",土,8,11
준,특급,蹲,"[[['걸어앉을'], ['준']]]",足,12,19
준,특급,隼,"[[['새매'], ['준']]]",隹,2,10
준,특급,鱒,"[[['송어'], ['준']]]",魚,12,23
줄,특급,崒,"[[['산높을'], ['줄']]]",山,8,11
즐,특급,騭,"[[['수말'], ['즐']]]",馬,10,20
즙,특급,濈,"[[['화목할'], ['즙']]]",水,13,16
즙,특급,戢,"[[['거둘'], ['즙']]]",戈,9,13
증,특급,璔,"[[['옥(玉)'], ['증']]]",玉,12,16
지,특급,篪,"[[['저[笛]'], ['지']]]",竹,10,16
지,특급,踟,"[[['머뭇거릴'], ['지']]]",足,8,15
지,특급,蚳,"[[['개미알'], ['지']]]",虫,5,11
지,특급,輊,"[[['수레숙어질'], ['지']]]",車,6,13
지,특급,鋕,"[[['새길'], ['지']]]",金,7,15
지,특급,坻,"[[['모래섬'], ['지']], [['무너질'], ['저']]]",土,5,8
진,특급,鬒,"[[['숱많고검을'], ['진']]]",髟,10,20
진,특급,螓,"[[['쓰르라미'], ['진']]]",虫,10,16
진,특급,禛,"[[['복받을'], ['진']]]",示,10,15
진,특급,蓁,"[[['우거질'], ['진']]]",艸,10,14
진,특급,瑱,"[[['귀막이옥'], ['진']]]",玉,10,14
진,특급,紾,"[[['비틀', '거칠'], ['진']]]",糸,5,11
질,특급,垤,"[[['개밋둑'], ['질']]]",土,6,9
질,특급,絰,"[[['요질', '수질'], ['질']]]",糸,6,12
질,특급,銍,"[[['짧은낫'], ['질']]]",金,6,14
질,특급,蒺,"[[['남가새'], ['질']]]",艸,10,14
질,특급,礩,"[[['주춧돌'], ['질']]]",石,15,20
질,특급,挃,"[[['벼벨'], ['질']]]",手,6,9
질,특급,耋,"[[['늙을'], ['질']]]",老,6,12
질,특급,瓞,"[[['북치'], ['질']]]",瓜,5,10
차,특급,瑳,"[[['옥빛'], ['차']]]",玉,10,14
차,특급,佌,"[[['작을'], ['차']]]",人,6,8
차,특급,泚,"[[['물맑을'], ['차']]]",水,6,9
차,특급,佽,"[[['도울'], ['차']]]",人,6,8
착,특급,斮,"[[['벨'], ['착']]]",斤,8,12
착,특급,斲,"[[['깎을'], ['착']]]",斤,10,14
찬,특급,爨,"[[['불땔'], ['찬']]]",火,25,29
찬,특급,巑,"[[['높이솟을'], ['찬']]]",山,19,22
찬,특급,湌,"[[['먹을'], ['찬']], [['밥'], ['손']]]",水,9,12
찰,특급,扎,"[[['뽑을'], ['찰']]]",手,1,4
참,특급,憯,"[[['마음아플'], ['참']]]",心,12,15
참,특급,譖,"[[['참소할'], ['참']]]",言,12,19
참,특급,毚,"[[['약은토끼'], ['참']]]",比,13,17
창,특급,搶,"[[['빼앗을'], ['창']]]",手,10,13
창,특급,瑲,"[[['옥소리'], ['창']]]",玉,10,14
창,특급,蹌,"[[['추창할'], ['창']]]",足,10,17
창,특급,窗,"[[['창'], ['창']]]",穴,7,12
창,특급,鶬,"[[['왜가리', '꾀꼬리'], ['창']]]",鳥,10,21
창,특급,悵,"[[['슬플'], ['창']]]",心,8,11
창,특급,鬯,"[[['향풀'], ['창']]]",鬯,0,10
창,특급,韔,"[[['활집'], ['창']]]",韋,8,17
채,특급,瘥,"[[['병나을'], ['채']], [['역질'], ['차']]]",疒,10,15
채,특급,瘵,"[[['허로병'], ['채']]]",疒,11,16
채,특급,蠆,"[[['벌(蜂)', '전갈'], ['채']]]",虫,13,19
책,특급,簀,"[[['살평상'], ['책']]]",竹,11,17
처,특급,萋,"[[['풀성할'], ['처']]]",艸,8,12
척,특급,坧,"[[['터'], ['척']]]",土,5,8
척,특급,蹢,"[[['머뭇거릴'], ['척']], [['굽'], ['적']]]",足,11,18
척,특급,惕,"[[['두려워할'], ['척']]]",心,8,11
척,특급,蹐,"[[['잔걸음'], ['척']]]",足,10,17
척,특급,慼,"[[['근심할'], ['척']]]",心,11,15
척,특급,跖,"[[['발바닥'], ['척']]]",足,5,12
천,특급,梴,"[[['나무밋밋할'], ['천']]]",木,7,11
천,특급,遄,"[[['빠를'], ['천']]]",辵,9,13
천,특급,幝,"[[['해진모양'], ['천']]]",巾,12,15
천,특급,倩,"[[['아름다울'], ['천']], [['사위'], ['청']]]",人,8,10
천,특급,俴,"[[['엷을'], ['천']]]",人,8,10
철,특급,歠,"[[['마실'], ['철']]]",欠,15,19
철,특급,驖,"[[['구렁말'], ['철']]]",馬,13,23
철,특급,惙,"[[['근심할'], ['철']]]",心,8,11
철,특급,啜,"[[['훌쩍거릴'], ['철']]]",口,8,11
철,특급,掇,"[[['주울'], ['철']]]",手,8,11
첨,특급,襜,"[[['수레휘장'], ['첨']]]",衣,13,18
첨,특급,餂,"[[['핥을'], ['첨']]]",食,6,15
첨,특급,覘,"[[['엿볼'], ['첨']], [['엿볼'], ['점']]]",見,5,12
첨,특급,忝,"[[['욕될'], ['첨']]]",心,4,8
체,특급,疐,"[[['꼭지'], ['체']], [['엎어질'], ['치']]]",疋,9,14
체,특급,彘,"[[['돼지'], ['체']]]",彐,9,12
체,특급,棣,"[[['산앵두나무'], ['체']], [['익숙할'], ['태']]]",木,8,12
체,특급,嚔,"[[['재채기할'], ['체']]]",口,15,18
체,특급,掣,"[[['끌'], ['체']], [['당길'], ['철']]]",手,8,12
체,특급,杕,"[[['나무우뚝설'], ['체']], [['키'], ['타']]]",木,3,7
체,특급,禘,"[[['큰제사'], ['체']]]",示,9,14
체,특급,蝃,"[[['무지개'], ['체']]]",虫,8,14
체,특급,遆,"[[['갈마들'], ['체']], [['두를'], ['대']]]",辵,9,13
체,특급,髢,"[[['딴머리'], ['체']]]",髟,3,13
체,특급,揥,"[[['빗치개'], ['체']], [['버릴'], ['제']]]",手,9,12
초,특급,誚,"[[['꾸짖을'], ['초']]]",言,7,14
초,특급,勦,"[[['노곤할'], ['초']]]",力,11,13
초,특급,悄,"[[['근심할'], ['초']]]",心,7,10
초,특급,譙,"[[['꾸짖을'], ['초']]]",言,12,19
촉,특급,蠋,"[[['뽕나무벌레'], ['촉']]]",虫,13,19
촉,특급,躅,"[[['자취'], ['촉']]]",足,13,20
총,특급,冢,"[[['클', '무덤'], ['총']]]",冖,8,10
총,특급,潨,"[[['물모일'], ['총']]]",水,12,15
최,특급,摧,"[[['꺾을'], ['최']]]",手,11,14
최,특급,嘬,"[[['물(齧)'], ['최']]]",口,12,15
최,특급,凗,"[[['눈서리쌓일'], ['최']]]",冫,11,13
추,특급,瘳,"[[['병나을'], ['추']]]",疒,11,16
추,특급,鄹,"[[['나라이름'], ['추']]]",邑,14,17
추,특급,萑,"[[['익모초'], ['추']], [['물억새'], ['환']]]",艸,8,12
추,특급,緅,"[[['아청빛'], ['추']]]",糸,8,14
추,특급,棸,"[[['나무이름'], ['추']]]",木,8,12
추,특급,麤,"[[['거칠'], ['추']]]",鹿,22,33
추,특급,鶖,"[[['무수리'], ['추']]]",鳥,9,20
추,특급,鵻,"[[['비둘기'], ['추']]]",鳥,8,19
추,특급,甃,"[[['우물벽돌'], ['추']]]",瓦,9,14
추,특급,縐,"[[['주름'], ['추']]]",糸,10,16
추,특급,騅,"[[['푸르고흰얼룩말'], ['추']]]",馬,8,18
추,특급,蝤,"[[['나무굼벵이'], ['추']], [['하루살이'], ['유']]]",虫,9,15
축,특급,蓫,"[[['참소리쟁이'], ['축']]]",艸,11,15
축,특급,柷,"[[['악기이름'], ['축']]]",木,5,9
축,특급,蹜,"[[['종종걸음칠'], ['축']]]",足,11,18
축,특급,妯,"[[['동서'], ['축']], [['슬퍼할'], ['추']]]",女,5,8
축,특급,顣,"[[['찡그릴'], ['축']]]",頁,11,20
축,특급,踧,"[[['삼갈'], ['축']], [['평평할'], ['척']]]",足,8,15
춘,특급,賰,"[[['넉넉할'], ['춘']]]",貝,9,16
춘,특급,杶,"[[['참죽나무'], ['춘']]]",木,4,8
출,특급,怵,"[[['두려울'], ['출']]]",心,5,8
충,특급,忡,"[[['근심할'], ['충']]]",心,4,7
충,특급,珫,"[[['귀막이'], ['충']]]",玉,6,10
충,특급,虫,"[[['벌레'], ['충']], [['벌레'], ['훼']]]",虫,0,6
췌,특급,揣,"[[['헤아릴'], ['췌']], [['헤아릴'], ['취']]]",手,9,12
췌,특급,惴,"[[['두려워할'], ['췌']]]",心,9,12
췌,특급,瘁,"[[['병들'], ['췌']], [['병들'], ['취']]]",疒,8,13
취,특급,毳,"[[['솜털'], ['취']]]",毛,8,12
측,특급,昃,"[[['해기울'], ['측']]]",日,4,8
측,특급,廁,"[[['뒷간'], ['측']]]",广,9,12
치,특급,褫,"[[['옷벗길', '빼앗을'], ['치']]]",衣,10,15
치,특급,懫,"[[['성낼'], ['치']]]",心,15,18
치,특급,庤,"[[['쌓을'], ['치']]]",广,6,9
치,특급,寘,"[[['둘'], ['치']]]",宀,10,13
치,특급,懥,"[[['성낼'], ['치']]]",心,15,18
치,특급,鴟,"[[['솔개'], ['치']]]",鳥,5,16
치,특급,觶,"[[['술잔'], ['치']]]",角,12,19
치,특급,菑,"[[['묵정밭'], ['치']], [['재앙'], ['재']]]",艸,8,12
치,특급,哆,"[[['입벌릴'], ['치']]]",口,6,9
치,특급,絺,"[[['가는칡베'], ['치']]]",糸,7,13
침,특급,忱,"[[['정성'], ['침']]]",心,4,7
침,특급,綅,"[[['붉은실'], ['침']], [['비단'], ['섬']]]",糸,7,13
침,특급,寑,"[[['잘'], ['침']]]",宀,9,12
침,특급,駸,"[[['말달릴'], ['침']]]",馬,7,17
칩,특급,縶,"[[['말맬'], ['칩']]]",糸,11,17
쾌,특급,夬,"[[['괘이름', '결단할'], ['쾌']]]",大,1,4
쾌,특급,噲,"[[['목구멍'], ['쾌']]]",口,13,16
타,특급,紽,"[[['타래'], ['타']]]",糸,5,11
타,특급,佗,"[[['짊어질', '다를'], ['타']]]",人,5,7
타,특급,沱,"[[['물이름', '눈물흐를'], ['타']]]",水,5,8
타,특급,鮀,"[[['모래무지'], ['타']]]",魚,5,16
타,특급,鼉,"[[['자라', '악어'], ['타']]]",黽,12,25
타,특급,它,"[[['다를'], ['타']], [['뱀'], ['사']]]",宀,2,5
타,특급,嶞,"[[['산좁고길'], ['타']]]",山,12,15
탁,특급,橐,"[[['전대'], ['탁']]]",木,12,16
탁,특급,椓,"[[['칠'], ['탁']]]",木,8,12
탁,특급,蘀,"[[['낙엽'], ['탁']]]",艸,16,20
탄,특급,嘽,"[[['헐떡거릴'], ['탄']], [['느릿할'], ['천']]]",口,12,15
탄,특급,驒,"[[['연전총(連錢驄)'], ['탄']]]",馬,12,22
탄,특급,殫,"[[['다할'], ['탄']]]",歹,12,16
탄,특급,僤,"[[['빠를'], ['탄']]]",人,12,14
탄,특급,疃,"[[['짐승발자국', '마을'], ['탄']]]",田,12,17
탈,특급,梲,"[[['막대기'], ['탈']], [['동자기둥'], ['절']]]",木,7,11
탐,특급,醓,"[[['육장'], ['탐']]]",酉,9,16
탐,특급,嗿,"[[['먹는소리', '많을'], ['탐']]]",口,11,14
탑,특급,漯,"[[['물이모이는모양'], ['탑']], [['강이름'], ['루']]]",水,11,14
탕,특급,簜,"[[['왕대'], ['탕']]]",竹,12,18
탕,특급,蝪,"[[['땅거미'], ['탕']]]",虫,9,15
탕,특급,盪,"[[['씻을'], ['탕']]]",皿,12,17
태,특급,駾,"[[['말빨리달릴'], ['태']]]",馬,7,17
태,특급,迨,"[[['미칠'], ['태']]]",辵,5,9
톤,특급,噋,"[[['느릿할'], ['톤']], [['일깨울'], ['순']]]",口,12,15
톤,특급,噸,"[[['무게단위'], ['톤']]]",口,13,16
톤,특급,瓲,"[[['톤'], ['톤']]]",瓦,4,9
톤,특급,畽,"[[['염우없을'], ['톤']], [['빈터'], ['탄']]]",田,9,14
톤,특급,啍,"[[['느릿할'], ['톤']], [['일깨울'], ['순']]]",口,8,11
통,특급,恫,"[[['슬플'], ['통']], [['으를'], ['동']]]",心,6,9
퇴,특급,蓷,"[[['익모초'], ['퇴']]]",艸,11,15
퇴,특급,魋,"[[['짐승이름'], ['퇴']], [['북상투'], ['추']]]",鬼,8,18
퇴,특급,隤,"[[['무너질'], ['퇴']]]",阜,12,15
투,특급,渝,"[[['변할'], ['투']]]",水,9,12
특,특급,忒,"[[['변할'], ['특']]]",心,3,7
파,특급,嶓,"[[['산이름'], ['파']]]",山,12,15
파,특급,皤,"[[['머리흴'], ['파']]]",白,12,17
파,특급,豝,"[[['암퇘지'], ['파']]]",豕,4,11
파,특급,簸,"[[['까부를'], ['파']]]",竹,13,19
판,특급,昄,"[[['클'], ['판']]]",日,4,8
패,특급,旆,"[[['기(旗)'], ['패']]]",方,6,10
패,특급,粺,"[[['정미(精米)'], ['패']]]",米,8,14
패,특급,茷,"[[['풀잎무성할'], ['패']]]",艸,6,10
패,특급,孛,"[[['살별'], ['패']], [['안색변할'], ['발']]]",子,4,7
팽,특급,祊,"[[['제사이름'], ['팽']]]",示,4,9
팽,특급,伻,"[[['심부름꾼'], ['팽']]]",人,5,7
편,특급,徧,"[[['두루'], ['편']], [['두루'], ['변']]]",彳,9,12
편,특급,褊,"[[['옷좁을'], ['편']]]",衣,9,14
편,특급,諞,"[[['교묘히말할'], ['편']]]",言,9,16
평,특급,苹,"[[['다북쑥'], ['평']]]",艸,5,9
폐,특급,敝,"[[['해질'], ['폐']]]",攴,8,12
포,특급,麃,"[[['고라니'], ['포']], [['김맬'], ['표']]]",鹿,4,15
포,특급,襃,"[[['기릴'], ['포']]]",衣,11,17
포,특급,餔,"[[['저녁밥'], ['포']]]",食,7,16
포,특급,炰,"[[['구울'], ['포']]]",火,5,9
포,특급,炮,"[[['싸서구울'], ['포']]]",火,5,9
표,특급,鑣,"[[['재갈'], ['표']]]",金,15,23
표,특급,滮,"[[['물흐르는모양'], ['표']], [['물흐르는모양'], ['퓨']]]",水,11,14
표,특급,瀌,"[[['눈비퍼부을'], ['표']]]",水,15,18
표,특급,飆,"[[['폭풍'], ['표']]]",風,12,21
표,특급,摽,"[[['칠'], ['표']]]",手,11,14
표,특급,殍,"[[['굶어죽을'], ['표']]]",歹,7,11
표,특급,嘌,"[[['빠를'], ['표']]]",口,11,14
표,특급,儦,"[[['떼지어다닐'], ['표']]]",人,15,17
풍,특급,豐,"[[['풍년'], ['풍']]]",豆,11,18
풍,특급,灃,"[[['강이름'], ['풍']]]",水,18,21
피,특급,詖,"[[['치우칠'], ['피']]]",言,5,12
필,특급,佖,"[[['점잖을', '가득할'], ['필']]]",人,5,7
필,특급,鉍,"[[['창자루'], ['필']]]",金,5,13
필,특급,怭,"[[['설만할'], ['필']]]",心,5,8
필,특급,駜,"[[['말살찔'], ['필']]]",馬,5,15
필,특급,鞸,"[[['슬갑'], ['필']], [['칼집'], ['병']]]",革,11,20
필,특급,觱,"[[['피리', '쌀쌀할'], ['필']]]",角,9,16
필,특급,飶,"[[['음식의향기'], ['필']]]",食,5,14
핍,특급,偪,"[[['핍박할'], ['핍']]]",人,9,11
하,특급,騢,"[[['적부루마'], ['하']]]",馬,9,19
하,특급,芐,"[[['지황'], ['하']], [['지황'], ['호']]]",艸,3,7
하,특급,呀,"[[['입벌릴'], ['하']]]",口,4,7
하,특급,嘏,"[[['클'], ['하']]]",口,11,14
하,특급,菏,"[[['풀이름', '늪이름'], ['하']]]",艸,8,12
학,특급,翯,"[[['함치르르할'], ['학']]]",羽,10,16
한,특급,扞,"[[['막을'], ['한']]]",手,3,6
한,특급,暵,"[[['마를', '말릴'], ['한']]]",日,11,15
한,특급,哻,"[[['코고는소리'], ['한']]]",口,7,10
한,특급,熯,"[[['마를', '말릴'], ['한']]]",火,11,15
한,특급,僩,"[[['너그러울', '노할'], ['한']]]",人,12,14
할,특급,劼,"[[['삼갈'], ['할']]]",力,6,8
할,특급,舝,"[[['비녀장'], ['할']]]",舛,7,13
함,특급,諴,"[[['화할'], ['함']]]",言,9,16
함,특급,鬫,"[[['범우는소리'], ['함']]]",鬥,12,22
함,특급,菡,"[[['연꽃봉오리'], ['함']]]",艸,8,12
합,특급,嗑,"[[['입다물'], ['합']]]",口,10,13
합,특급,柙,"[[['짐승우리'], ['합']]]",木,5,9
합,특급,盍,"[[['덮을'], ['합']], [['새이름'], ['갈']]]",皿,5,10
항,특급,頏,"[[['새날아내릴', '목구멍'], ['항']]]",頁,4,13
해,특급,陔,"[[['섬돌'], ['해']]]",阜,6,9
해,특급,醢,"[[['젓'], ['해']]]",酉,10,17
핵,특급,覈,"[[['핵실할'], ['핵']]]",襾,13,19
행,특급,悻,"[[['발끈성낼'], ['행']]]",心,8,11
허,특급,栩,"[[['상수리나무'], ['허']], [['상수리나무'], ['우']]]",木,6,10
헌,특급,巘,"[[['산봉우리'], ['헌']]]",山,20,23
험,특급,玁,"[[['오랑캐이름'], ['험']]]",犬,20,23
험,특급,獫,"[[['오랑캐이름'], ['험']], [['개'], ['렴']]]",犬,13,16
혁,특급,侐,"[[['고요할'], ['혁']]]",人,6,8
혁,특급,洫,"[[['빌[虛]', '넘칠'], ['혁']]]",水,6,9
혁,특급,焃,"[[['붉을'], ['혁']]]",火,7,11
혁,특급,虩,"[[['두려워할'], ['혁']]]",虍,12,18
혁,특급,衋,"[[['애통해할'], ['혁']]]",血,18,24
현,특급,鞙,"[[['멍에끈'], ['현']]]",革,7,16
현,특급,儇,"[[['영리할'], ['현']]]",人,13,15
현,특급,嬛,"[[['산뜻할'], ['현']], [['외로울'], ['경']]]",女,13,16
현,특급,昡,"[[['햇빛'], ['현']]]",日,5,9
현,특급,駽,"[[['검푸른말'], ['현']]]",馬,7,17
