main_sound,level,hanja,meaning,radical,strokes,total_strokes
유,특급Ⅱ,釉,"[[['유약'], ['유']]]",釆,5,12
유,특급Ⅱ,逾,"[[['넘을'], ['유']]]",辵,9,13
유,특급Ⅱ,萸,"[[['수유'], ['유']]]",艸,8,12
유,특급Ⅱ,濡,"[[['젖을', '막힐'], ['유']]]",水,14,17
유,특급Ⅱ,侑,"[[['짝', '권할'], ['유']]]",人,6,8
유,특급Ⅱ,洧,"[[['물이름'], ['유']]]",水,6,9
유,특급Ⅱ,楢,"[[['졸참나무'], ['유']]]",木,9,13
유,특급Ⅱ,攸,"[[['아득할'], ['유']]]",攴,3,7
유,특급Ⅱ,臾,"[[['잠깐'], ['유']]]",臼,2,8
육,특급Ⅱ,毓,"[[['키울'], ['육']]]",毋,10,14
육,특급Ⅱ,堉,"[[['기름진땅'], ['육']]]",土,8,11
윤,특급Ⅱ,玧,"[[['귀막이옥'], ['윤']], [['붉은옥'], ['문']]]",玉,4,8
윤,특급Ⅱ,贇,"[[['예쁠'], ['윤']], [['예쁠'], ['빈']]]",貝,11,18
윤,특급Ⅱ,奫,"[[['물깊고넓을'], ['윤']]]",大,11,14
율,특급Ⅱ,聿,"[[['붓'], ['율']]]",聿,0,6
융,특급Ⅱ,瀜,"[[['물깊고넓을'], ['융']]]",水,16,19
은,특급Ⅱ,慇,"[[['은근할'], ['은']]]",心,10,14
의,특급Ⅱ,薏,"[[['율무'], ['의']], [['연밥속'], ['억']]]",艸,13,17
의,특급Ⅱ,艤,"[[['배댈'], ['의']]]",舟,13,19
의,특급Ⅱ,倚,"[[['기댈'], ['의']]]",人,8,10
의,특급Ⅱ,懿,"[[['아름다울'], ['의']]]",心,18,22
의,특급Ⅱ,蟻,"[[['개미'], ['의']]]",虫,13,19
이,특급Ⅱ,彛,"[[['떳떳할[彝]'], ['이']]]",彐,13,16
이,특급Ⅱ,貽,"[[['줄[與]'], ['이']]]",貝,5,12
이,특급Ⅱ,飴,"[[['엿'], ['이']]]",食,5,14
이,특급Ⅱ,苡,"[[['율무', '질경이[苢]'], ['이']]]",艸,5,9
이,특급Ⅱ,荑,"[[['흰비름'], ['이']], [['띠싹'], ['제']]]",艸,6,10
이,특급Ⅱ,肄,"[[['익힐'], ['이']]]",聿,7,13
이,특급Ⅱ,邇,"[[['가까울'], ['이']]]",辵,14,18
익,특급Ⅱ,謚,"[[['빙그레할'], ['익']], [['시호'], ['시']]]",言,10,17
익,특급Ⅱ,瀷,"[[['물이름'], ['익']]]",水,17,20
인,특급Ⅱ,茵,"[[['자리', '사철쑥'], ['인']]]",艸,6,10
인,특급Ⅱ,靷,"[[['가슴걸이'], ['인']]]",革,4,13
인,특급Ⅱ,絪,"[[['기운'], ['인']]]",糸,6,12
일,특급Ⅱ,馹,"[[['역말[驛馬]'], ['일']]]",馬,4,14
임,특급Ⅱ,恁,"[[['생각할'], ['임']]]",心,6,10
임,특급Ⅱ,荏,"[[['들깨'], ['임']]]",艸,6,10
임,특급Ⅱ,稔,"[[['익을'], ['임']], [['익을'], ['념']]]",禾,8,13
임,특급Ⅱ,姙,"[[['아이밸[妊]'], ['임']]]",女,6,9
입,특급Ⅱ,卄,"[[['스물[廿]'], ['입']]]",一,3,4
잉,특급Ⅱ,仍,"[[['인할'], ['잉']]]",人,2,4
잉,특급Ⅱ,芿,"[[['새풀싹'], ['잉']]]",艸,4,8
자,특급Ⅱ,咨,"[[['차탄할', '물을'], ['자']]]",口,6,9
자,특급Ⅱ,孜,"[[['부지런할'], ['자']]]",子,4,7
자,특급Ⅱ,茨,"[[['남가새'], ['자']]]",艸,6,10
작,특급Ⅱ,斫,"[[['쪼갤'], ['작']]]",斤,5,9
잔,특급Ⅱ,潺,"[[['물졸졸흐를'], ['잔']]]",水,12,15
잔,특급Ⅱ,孱,"[[['잔약할'], ['잔']]]",子,9,12
잠,특급Ⅱ,岑,"[[['산높을'], ['잠']]]",山,4,7
장,특급Ⅱ,贓,"[[['장물'], ['장']]]",貝,14,21
장,특급Ⅱ,牆,"[[['담'], ['장']]]",爿,13,17
장,특급Ⅱ,臧,"[[['착할'], ['장']]]",臣,8,14
장,특급Ⅱ,樟,"[[['녹나무'], ['장']]]",木,11,15
장,특급Ⅱ,欌,"[[['장롱'], ['장']]]",木,18,22
장,특급Ⅱ,暲,"[[['해돋을'], ['장']]]",日,11,15
재,특급Ⅱ,梓,"[[['가래나무'], ['재']]]",木,7,11
재,특급Ⅱ,齎,"[[['가질'], ['재']], [['가질'], ['제']]]",齊,7,21
재,특급Ⅱ,縡,"[[['일[事]'], ['재']]]",糸,10,16
재,특급Ⅱ,渽,"[[['강이름'], ['재']]]",水,9,12
쟁,특급Ⅱ,箏,"[[['쟁[악기이름]'], ['쟁']]]",竹,8,14
쟁,특급Ⅱ,諍,"[[['간할'], ['쟁']]]",言,8,15
저,특급Ⅱ,姐,"[[['맏누이'], ['저']]]",女,5,8
저,특급Ⅱ,齟,"[[['이어긋날'], ['저']], [['이어긋날'], ['서']]]",齒,5,20
저,특급Ⅱ,這,"[[['이'], ['저']]]",辵,7,11
저,특급Ⅱ,藷,"[[['감자'], ['저']]]",艸,16,20
저,특급Ⅱ,菹,"[[['김치'], ['저']]]",艸,8,12
저,특급Ⅱ,苧,"[[['모시'], ['저']]]",艸,5,9
저,특급Ⅱ,雎,"[[['물수리'], ['저']]]",隹,5,13
저,특급Ⅱ,疽,"[[['종기'], ['저']]]",疒,5,10
저,특급Ⅱ,紵,"[[['모시'], ['저']]]",糸,5,11
저,특급Ⅱ,佇,"[[['우두커니설'], ['저']]]",人,5,7
저,특급Ⅱ,杵,"[[['공이'], ['저']]]",木,4,8
저,특급Ⅱ,楮,"[[['닥나무'], ['저']]]",木,9,13
저,특급Ⅱ,樗,"[[['가죽나무'], ['저']]]",木,11,15
저,특급Ⅱ,渚,"[[['물가'], ['저']]]",水,9,12
저,특급Ⅱ,猪,"[[['돼지[豬]'], ['저']]]",犬,9,12
저,특급Ⅱ,儲,"[[['쌓을'], ['저']]]",人,16,18
적,특급Ⅱ,荻,"[[['물억새'], ['적']]]",艸,7,11
적,특급Ⅱ,迪,"[[['나아갈'], ['적']]]",辵,5,9
적,특급Ⅱ,鏑,"[[['살촉'], ['적']]]",金,11,19
적,특급Ⅱ,勣,"[[['공(功)'], ['적']]]",力,11,13
적,특급Ⅱ,翟,"[[['꿩'], ['적']]]",羽,8,14
전,특급Ⅱ,筌,"[[['통발'], ['전']]]",竹,6,12
전,특급Ⅱ,佺,"[[['신선이름'], ['전']]]",人,6,8
전,특급Ⅱ,塼,"[[['벽돌[甎]'], ['전']]]",土,11,14
전,특급Ⅱ,佃,"[[['밭갈'], ['전']]]",人,5,7
전,특급Ⅱ,鈿,"[[['비녀'], ['전']]]",金,5,13
전,특급Ⅱ,鐫,"[[['새길'], ['전']]]",金,13,21
전,특급Ⅱ,詮,"[[['갖출'], ['전']]]",言,6,13
전,특급Ⅱ,畑,"[[['화전'], ['전']]]",田,4,9
전,특급Ⅱ,琠,"[[['옥이름'], ['전']]]",玉,8,12
절,특급Ⅱ,浙,"[[['강이름'], ['절']]]",水,7,10
절,특급Ⅱ,癤,"[[['부스럼'], ['절']]]",疒,15,20
점,특급Ⅱ,岾,"[[['고개'], ['재']], [['절이름'], ['점']]]",山,5,8
점,특급Ⅱ,鮎,"[[['메기'], ['점']]]",魚,5,16
점,특급Ⅱ,点,"[[['점[點]'], ['점']]]",火,5,9
접,특급Ⅱ,摺,"[[['접을'], ['접']], [['접을'], ['섭']]]",手,11,14
정,특급Ⅱ,淀,"[[['얕은물'], ['정']]]",水,8,11
정,특급Ⅱ,湞,"[[['물이름'], ['정']]]",水,9,12
정,특급Ⅱ,炡,"[[['빛날'], ['정']]]",火,5,9
정,특급Ⅱ,渟,"[[['물괼'], ['정']]]",水,9,12
정,특급Ⅱ,晸,"[[['동틀'], ['정']]]",日,8,12
정,특급Ⅱ,姃,"[[['단정할'], ['정']]]",女,5,8
정,특급Ⅱ,鉦,"[[['징'], ['정']]]",金,5,13
정,특급Ⅱ,諪,"[[['조정할'], ['정']]]",言,9,16
정,특급Ⅱ,鋌,"[[['쇳덩이'], ['정']]]",金,7,15
정,특급Ⅱ,綎,"[[['인끈'], ['정']]]",糸,7,13
정,특급Ⅱ,檉,"[[['능수버들'], ['정']]]",木,13,17
정,특급Ⅱ,瀞,"[[['맑을'], ['정']]]",水,16,19
정,특급Ⅱ,霆,"[[['벼락'], ['정']]]",雨,7,15
정,특급Ⅱ,玎,"[[['옥 소리'], ['정']]]",玉,2,6
제,특급Ⅱ,醍,"[[['제호'], ['제']]]",酉,9,16
제,특급Ⅱ,霽,"[[['갤'], ['제']]]",雨,14,22
제,특급Ⅱ,薺,"[[['냉이'], ['제']]]",艸,14,18
제,특급Ⅱ,臍,"[[['배꼽'], ['제']]]",肉,14,18
조,특급Ⅱ,蚤,"[[['벼룩'], ['조']]]",虫,4,10
조,특급Ⅱ,俎,"[[['도마'], ['조']]]",人,7,9
조,특급Ⅱ,晁,"[[['아침'], ['조']]]",日,6,10
조,특급Ⅱ,璪,"[[['면류관장식'], ['조']]]",玉,13,17
조,특급Ⅱ,雕,"[[['아로새길'], ['조']]]",隹,8,16
조,특급Ⅱ,吊,"[[['조상할[弔]'], ['조']]]",口,3,6
조,특급Ⅱ,窕,"[[['그윽할'], ['조']]]",穴,6,11
족,특급Ⅱ,鏃,"[[['살촉'], ['족']]]",金,11,19
종,특급Ⅱ,棕,"[[['종려나무[椶]'], ['종']]]",木,8,12
종,특급Ⅱ,淙,"[[['물소리'], ['종']]]",水,8,11
종,특급Ⅱ,悰,"[[['즐길'], ['종']]]",心,8,11
종,특급Ⅱ,鐘,"[[['쇠북'], ['종']]]",金,12,20
종,특급Ⅱ,倧,"[[['신인(神人)'], ['종']]]",人,8,10
주,특급Ⅱ,澍,"[[['단비'], ['주']]]",水,12,15
주,특급Ⅱ,侏,"[[['난쟁이'], ['주']]]",人,6,8
주,특급Ⅱ,湊,"[[['모일'], ['주']]]",水,9,12
주,특급Ⅱ,炷,"[[['심지'], ['주']]]",火,5,9
주,특급Ⅱ,籌,"[[['산가지', '헤아릴'], ['주']]]",竹,14,20
주,특급Ⅱ,冑,"[[['투구'], ['주']]]",冂,7,9
주,특급Ⅱ,蛛,"[[['거미'], ['주']]]",虫,6,12
주,특급Ⅱ,綢,"[[['빽빽할'], ['주']]]",糸,8,14
주,특급Ⅱ,酎,"[[['진한술'], ['주']]]",酉,3,10
주,특급Ⅱ,姝,"[[['예쁠'], ['주']]]",女,6,9
죽,특급Ⅱ,粥,"[[['죽'], ['죽']]]",米,6,12
준,특급Ⅱ,畯,"[[['농부'], ['준']]]",田,7,12
준,특급Ⅱ,儁,"[[['영특할'], ['준']]]",人,13,15
준,특급Ⅱ,雋,"[[['영특할'], ['준']], [['살질'], ['전']]]",隹,5,13
준,특급Ⅱ,逡,"[[['물러갈'], ['준']]]",辵,7,11
준,특급Ⅱ,寯,"[[['모을'], ['준']]]",宀,13,16
준,특급Ⅱ,焌,"[[['불태울'], ['준']]]",火,7,11
줄,특급Ⅱ,茁,"[[['풀싹'], ['줄']], [['풀싹'], ['절']]]",艸,5,9
즙,특급Ⅱ,緝,"[[['거둘'], ['즙']], [['거둘'], ['집']]]",糸,9,15
즙,특급Ⅱ,楫,"[[['노'], ['즙']]]",木,9,13
증,특급Ⅱ,甑,"[[['시루'], ['증']]]",瓦,12,17
증,특급Ⅱ,拯,"[[['건질'], ['증']]]",手,6,9
증,특급Ⅱ,烝,"[[['찔', '뭇'], ['증']]]",火,6,10
증,특급Ⅱ,繒,"[[['비단'], ['증']]]",糸,12,18
지,특급Ⅱ,漬,"[[['적실'], ['지']]]",水,11,14
지,특급Ⅱ,芷,"[[['구릿대'], ['지']]]",艸,4,8
지,특급Ⅱ,砥,"[[['숫돌'], ['지']]]",石,5,10
지,특급Ⅱ,贄,"[[['폐백'], ['지']]]",貝,11,18
지,특급Ⅱ,蜘,"[[['거미'], ['지']]]",虫,8,14
지,특급Ⅱ,沚,"[[['물가'], ['지']]]",水,4,7
지,특급Ⅱ,祗,"[[['공경할'], ['지']]]",示,5,10
지,특급Ⅱ,趾,"[[['발'], ['지']]]",足,4,11
진,특급Ⅱ,唇,"[[['놀랄'], ['진']]]",口,7,10
진,특급Ⅱ,瑨,"[[['옥돌'], ['진']]]",玉,10,14
진,특급Ⅱ,溱,"[[['많을'], ['진']]]",水,10,13
진,특급Ⅱ,榛,"[[['개암나무'], ['진']]]",木,10,14
진,특급Ⅱ,軫,"[[['수레뒤턱나무'], ['진']]]",車,5,12
진,특급Ⅱ,晉,"[[['성(姓)', '나아갈[晋]'], ['진']]]",日,6,10
진,특급Ⅱ,畛,"[[['밭두렁'], ['진']]]",田,5,10
진,특급Ⅱ,搢,"[[['꽂을'], ['진']]]",手,10,13
진,특급Ⅱ,瞋,"[[['부릅뜰'], ['진']]]",目,10,15
진,특급Ⅱ,縝,"[[['맺을'], ['진']]]",糸,10,16
진,특급Ⅱ,臻,"[[['이를'], ['진']]]",至,10,16
진,특급Ⅱ,蔯,"[[['사철쑥'], ['진']]]",艸,11,15
진,특급Ⅱ,桭,"[[['처마'], ['진']]]",木,7,11
진,특급Ⅱ,賑,"[[['진휼'], ['진']]]",貝,7,14
진,특급Ⅱ,縉,"[[['꽂을'], ['진']]]",糸,10,16
진,특급Ⅱ,璡,"[[['옥돌'], ['진']]]",玉,12,16
진,특급Ⅱ,殄,"[[['끊을', '다할'], ['진']]]",歹,5,9
진,특급Ⅱ,袗,"[[['홑옷'], ['진']]]",衣,5,10
질,특급Ⅱ,蛭,"[[['거머리'], ['질']]]",虫,6,12
질,특급Ⅱ,侄,"[[['어리석을'], ['질']]]",人,6,8
질,특급Ⅱ,瓆,"[[['사람이름'], ['질']]]",玉,15,19
집,특급Ⅱ,潗,"[[['샘물솟을'], ['집']]]",水,12,15
집,특급Ⅱ,鏶,"[[['쇳조각'], ['집']]]",金,12,20
차,특급Ⅱ,箚,"[[['글', '찌를'], ['차']], [['글', '찌를'], ['잡']]]",竹,8,14
차,특급Ⅱ,磋,"[[['갈[磨]'], ['차']]]",石,10,15
차,특급Ⅱ,侘,"[[['자랑할', '실의할'], ['차']]]",人,6,8
차,특급Ⅱ,嵯,"[[['산높고험할'], ['차']], [['산세들쭉날쭉한모양'], ['치']]]",山,10,13
착,특급Ⅱ,齪,"[[['악착할'], ['착']]]",齒,7,22
찬,특급Ⅱ,竄,"[[['도망할', '내칠'], ['찬']]]",穴,13,18
찬,특급Ⅱ,簒,"[[['빼앗을[篡]'], ['찬']]]",竹,10,16
찬,특급Ⅱ,澯,"[[['맑을'], ['찬']]]",水,13,16
찬,특급Ⅱ,纘,"[[['이을'], ['찬']]]",糸,19,25
찬,특급Ⅱ,粲,"[[['선명할', '하얀쌀밥'], ['찬']]]",米,7,13
찰,특급Ⅱ,紮,"[[['묶을'], ['찰']]]",糸,5,11
채,특급Ⅱ,綵,"[[['비단'], ['채']]]",糸,8,14
채,특급Ⅱ,寀,"[[['채지'], ['채']]]",宀,8,11
채,특급Ⅱ,釵,"[[['비녀'], ['채']], [['비녀'], ['차']]]",金,3,11
채,특급Ⅱ,砦,"[[['목책'], ['채']]]",石,5,10
척,특급Ⅱ,慽,"[[['근심할'], ['척']]]",心,11,14
척,특급Ⅱ,倜,"[[['얽매이지않을'], ['척']]]",人,8,10
척,특급Ⅱ,蹠,"[[['밟을'], ['척']]]",足,11,18
척,특급Ⅱ,剔,"[[['뼈바를'], ['척']]]",刀,8,10
천,특급Ⅱ,玔,"[[['옥고리'], ['천']]]",玉,3,7
천,특급Ⅱ,韆,"[[['그네'], ['천']]]",革,15,24
천,특급Ⅱ,仟,"[[['일천'], ['천']]]",人,3,5
천,특급Ⅱ,舛,"[[['어그러질'], ['천']]]",舛,0,6
천,특급Ⅱ,阡,"[[['밭둑길'], ['천']]]",阜,3,6
철,특급Ⅱ,輟,"[[['그칠'], ['철']]]",車,8,15
첨,특급Ⅱ,詹,"[[['이를(至)'], ['첨']]]",言,6,13
첨,특급Ⅱ,沾,"[[['젖을'], ['첨']]]",水,5,8
첨,특급Ⅱ,甛,"[[['달[甘]'], ['첨']]]",甘,6,11
첨,특급Ⅱ,簽,"[[['이름둘'], ['첨']]]",竹,13,19
첩,특급Ⅱ,睫,"[[['속눈썹'], ['첩']]]",目,8,13
첩,특급Ⅱ,輒,"[[['문득'], ['첩']]]",車,7,14
첩,특급Ⅱ,堞,"[[['성가퀴'], ['첩']]]",土,9,12
청,특급Ⅱ,菁,"[[['순무'], ['청']], [['빛날'], ['정']]]",艸,8,12
청,특급Ⅱ,鯖,"[[['청어'], ['청']]]",魚,8,19
체,특급Ⅱ,剃,"[[['머리깎을'], ['체']]]",刀,7,9
초,특급Ⅱ,酢,"[[['초'], ['초']], [['술권할'], ['작']]]",酉,5,12
초,특급Ⅱ,椒,"[[['산초나무'], ['초']]]",木,8,12
초,특급Ⅱ,苕,"[[['완두'], ['초']]]",艸,5,9
초,특급Ⅱ,艸,"[[['풀'], ['초']]]",艸,0,6
초,특급Ⅱ,醮,"[[['초례'], ['초']]]",酉,12,19
초,특급Ⅱ,剿,"[[['끊을', '노략질할'], ['초']]]",刀,11,13
촉,특급Ⅱ,矗,"[[['우뚝솟을'], ['촉']]]",目,19,24
촌,특급Ⅱ,邨,"[[['마을[村]'], ['촌']]]",邑,4,7
총,특급Ⅱ,蔥,"[[['파'], ['총']]]",艸,11,15
총,특급Ⅱ,摠,"[[['거느릴'], ['총']]]",手,11,14
총,특급Ⅱ,憁,"[[['실심할'], ['총']]]",心,11,14
총,특급Ⅱ,悤,"[[['바쁠'], ['총']]]",心,7,11
추,특급Ⅱ,皺,"[[['주름질'], ['추']]]",皮,10,15
추,특급Ⅱ,萩,"[[['다북쑥'], ['추']]]",艸,9,13
추,특급Ⅱ,湫,"[[['늪'], ['추']], [['웅덩이'], ['초']]]",水,9,12
추,특급Ⅱ,諏,"[[['가릴'], ['추']]]",言,8,15
추,특급Ⅱ,雛,"[[['새새끼'], ['추']]]",隹,10,18
추,특급Ⅱ,騶,"[[['마부'], ['추']]]",馬,10,20
축,특급Ⅱ,蹙,"[[['찡그릴', '움츠릴'], ['축']]]",足,11,18
축,특급Ⅱ,筑,"[[['악기이름'], ['축']]]",竹,6,12
축,특급Ⅱ,竺,"[[['천축'], ['축']]]",竹,2,8
춘,특급Ⅱ,瑃,"[[['옥이름'], ['춘']]]",玉,9,13
출,특급Ⅱ,朮,"[[['삽주'], ['출']]]",木,1,5
취,특급Ⅱ,鷲,"[[['독수리'], ['취']]]",鳥,12,23
취,특급Ⅱ,嘴,"[[['부리'], ['취']]]",口,12,15
취,특급Ⅱ,驟,"[[['빠를'], ['취']]]",馬,14,24
측,특급Ⅱ,厠,"[[['뒷간'], ['측']]]",厂,9,11
측,특급Ⅱ,仄,"[[['기울'], ['측']]]",人,2,4
치,특급Ⅱ,輜,"[[['짐수레'], ['치']]]",車,8,15
치,특급Ⅱ,痴,"[[['어리석을[癡]'], ['치']]]",疒,8,13
치,특급Ⅱ,穉,"[[['어릴'], ['치']]]",禾,11,16
치,특급Ⅱ,蚩,"[[['어리석을'], ['치']]]",虫,4,10
치,특급Ⅱ,淄,"[[['강이름'], ['치']]]",水,8,11
치,특급Ⅱ,緇,"[[['검을'], ['치']]]",糸,8,14
치,특급Ⅱ,梔,"[[['치자나무'], ['치']]]",木,7,11
칙,특급Ⅱ,飭,"[[['신칙할'], ['칙']]]",食,4,13
칠,특급Ⅱ,柒,"[[['옻[漆]'], ['칠']]]",木,5,9
침,특급Ⅱ,琛,"[[['보배'], ['침']]]",玉,8,12
타,특급Ⅱ,朶,"[[['꽃송이'], ['타']]]",木,2,6
타,특급Ⅱ,馱,"[[['짐실을'], ['타']]]",馬,3,13
타,특급Ⅱ,拖,"[[['끌'], ['타']]]",手,5,8
타,특급Ⅱ,咤,"[[['꾸짖을'], ['타']]]",口,6,9
탁,특급Ⅱ,倬,"[[['클'], ['탁']]]",人,8,10
탁,특급Ⅱ,啄,"[[['쫄'], ['탁']]]",口,8,11
탁,특급Ⅱ,坼,"[[['터질'], ['탁']]]",土,5,8
탁,특급Ⅱ,晫,"[[['밝을'], ['탁']]]",日,8,12
탁,특급Ⅱ,柝,"[[['쪼갤', '딱따기'], ['탁']]]",木,5,9
탁,특급Ⅱ,琸,"[[['사람이름'], ['탁']]]",玉,8,12
탄,특급Ⅱ,嘆,"[[['한숨쉴[歎]'], ['탄']]]",口,11,14
탑,특급Ⅱ,榻,"[[['긴걸상'], ['탑']]]",木,10,14
탕,특급Ⅱ,帑,"[[['국고', '재물'], ['탕']], [['처자'], ['노']]]",巾,5,8
태,특급Ⅱ,邰,"[[['나라이름'], ['태']]]",邑,5,8
탱,특급Ⅱ,撑,"[[['버틸[撐]'], ['탱']]]",手,12,15
토,특급Ⅱ,兎,"[[['토끼[兔]'], ['토']]]",儿,5,7
투,특급Ⅱ,偸,"[[['훔칠'], ['투']]]",人,9,11
틈,특급Ⅱ,闖,"[[['엿볼'], ['틈']]]",門,10,18
파,특급Ⅱ,杷,"[[['비파나무', '써레'], ['파']]]",木,4,8
파,특급Ⅱ,擺,"[[['벌릴', '열'], ['파']]]",手,15,18
판,특급Ⅱ,坂,"[[['언덕'], ['판']]]",土,4,7
판,특급Ⅱ,鈑,"[[['금박'], ['판']]]",金,4,12
판,특급Ⅱ,瓣,"[[['꽃잎', '날름'], ['판']]]",瓜,14,19
팔,특급Ⅱ,捌,"[[['깨뜨릴'], ['팔']]]",手,7,10
팔,특급Ⅱ,叭,"[[['나팔'], ['팔']]]",口,2,5
패,특급Ⅱ,浿,"[[['강이름'], ['패']]]",水,7,10
패,특급Ⅱ,覇,"[[['으뜸[霸]'], ['패']]]",襾,13,19
패,특급Ⅱ,狽,"[[['이리'], ['패']]]",犬,7,10
팽,특급Ⅱ,烹,"[[['삶을'], ['팽']]]",火,7,11
편,특급Ⅱ,翩,"[[['빨리날'], ['편']]]",羽,9,15
평,특급Ⅱ,枰,"[[['바둑판'], ['평']]]",木,5,9
폐,특급Ⅱ,嬖,"[[['사랑할'], ['폐']]]",女,13,16
폐,특급Ⅱ,吠,"[[['짖을'], ['폐']]]",口,4,7
포,특급Ⅱ,佈,"[[['펼'], ['포']]]",人,5,7
포,특급Ⅱ,苞,"[[['떨기'], ['포']]]",艸,5,9
포,특급Ⅱ,匏,"[[['박'], ['포']]]",勹,9,11
표,특급Ⅱ,俵,"[[['나누어줄'], ['표']]]",人,8,10
표,특급Ⅱ,彪,"[[['범'], ['표']]]",彡,8,11
표,특급Ⅱ,驃,"[[['누런말'], ['표']]]",馬,11,21
표,특급Ⅱ,瓢,"[[['표주박'], ['표']]]",瓜,11,16
표,특급Ⅱ,飇,"[[['폭풍'], ['표']]]",風,12,21
피,특급Ⅱ,陂,"[[['방죽'], ['피']], [['언덕'], ['파']]]",阜,5,8
필,특급Ⅱ,苾,"[[['필추'], ['필']]]",艸,5,9
필,특급Ⅱ,珌,"[[['칼집장식옥'], ['필']]]",玉,5,9
필,특급Ⅱ,馝,"[[['향기로울'], ['필']]]",香,5,14
하,특급Ⅱ,廈,"[[['큰집'], ['하']]]",广,10,13
하,특급Ⅱ,厦,"[[['큰집'], ['하']]]",厂,10,12
하,특급Ⅱ,昰,"[[['여름[夏]'], ['하']], [['이[是]'], ['시']]]",日,5,9
하,특급Ⅱ,鰕,"[[['새우'], ['하']]]",魚,9,20
한,특급Ⅱ,瀚,"[[['넓고클'], ['한']]]",水,16,19
한,특급Ⅱ,閒,"[[['한가할'], ['한']]]",門,4,12
함,특급Ⅱ,啣,"[[['재갈[銜]'], ['함']]]",口,8,11
합,특급Ⅱ,闔,"[[['문짝'], ['합']]]",門,10,18
합,특급Ⅱ,閤,"[[['합문'], ['합']]]",門,6,14
합,특급Ⅱ,哈,"[[['마실'], ['합']]]",口,6,9
항,특급Ⅱ,桁,"[[['차꼬'], ['항']], [['도리'], ['형']]]",木,6,10
항,특급Ⅱ,姮,"[[['항아(姮娥)'], ['항']]]",女,6,9
항,특급Ⅱ,杭,"[[['거룻배'], ['항']]]",木,4,8
항,특급Ⅱ,嫦,"[[['항아'], ['항']], [['항아'], ['상']]]",女,11,14
항,특급Ⅱ,伉,"[[['강직할', '짝'], ['항']]]",人,4,6
해,특급Ⅱ,蟹,"[[['게'], ['해']]]",虫,13,19
해,특급Ⅱ,瀣,"[[['이슬'], ['해']]]",水,16,19
해,특급Ⅱ,孩,"[[['어린아이'], ['해']]]",子,6,9
해,특급Ⅱ,垓,"[[['땅가장자리'], ['해']]]",土,6,9
행,특급Ⅱ,荇,"[[['마름풀'], ['행']]]",艸,6,10
행,특급Ⅱ,倖,"[[['요행'], ['행']]]",人,8,10
향,특급Ⅱ,珦,"[[['옥구슬'], ['향']]]",玉,6,10
향,특급Ⅱ,餉,"[[['먹일', '양식'], ['향']]]",食,6,15
헌,특급Ⅱ,櫶,"[[['나무이름'], ['헌']]]",木,16,20
혁,특급Ⅱ,奕,"[[['클'], ['혁']]]",大,6,9
현,특급Ⅱ,睍,"[[['눈불거질'], ['현']]]",目,7,12
현,특급Ⅱ,俔,"[[['엿볼'], ['현']]]",人,7,9
현,특급Ⅱ,晛,"[[['햇살'], ['현']]]",日,7,11
현,특급Ⅱ,玹,"[[['옥돌'], ['현']]]",玉,5,9
현,특급Ⅱ,舷,"[[['뱃전'], ['현']]]",舟,5,11
현,특급Ⅱ,泫,"[[['눈물흘릴', '이슬맺힐'], ['현']]]",水,5,8
혈,특급Ⅱ,孑,"[[['외로울'], ['혈']]]",子,0,3
혈,특급Ⅱ,頁,"[[['머리'], ['혈']]]",頁,0,9
협,특급Ⅱ,脇,"[[['갈비[脅]'], ['협']]]",肉,6,10
협,특급Ⅱ,浹,"[[['두루미칠'], ['협']]]",水,7,10
협,특급Ⅱ,夾,"[[['낄'], ['협']]]",大,4,7
협,특급Ⅱ,鋏,"[[['가위'], ['협']]]",金,7,15
협,특급Ⅱ,莢,"[[['콩꼬투리'], ['협']]]",艸,7,11
형,특급Ⅱ,灐,"[[['사람이름'], ['형']]]",水,18,21
형,특급Ⅱ,烱,"[[['빛날'], ['형']]]",火,7,11
형,특급Ⅱ,滎,"[[['실개천'], ['형']]]",水,10,14
형,특급Ⅱ,泂,"[[['멀'], ['형']]]",水,5,8
형,특급Ⅱ,逈,"[[['멀'], ['형']]]",辵,5,9
형,특급Ⅱ,珩,"[[['패옥'], ['형']]]",玉,6,10
형,특급Ⅱ,鎣,"[[['줄'], ['형']]]",金,10,18
형,특급Ⅱ,熒,"[[['등불반짝거릴'], ['형']]]",火,10,14
혜,특급Ⅱ,暳,"[[['별반짝거릴'], ['혜']]]",日,11,15
혜,특급Ⅱ,蹊,"[[['지름길'], ['혜']]]",足,10,17
혜,특급Ⅱ,鞋,"[[['신'], ['혜']]]",革,6,15
혜,특급Ⅱ,蕙,"[[['난초', '혜초'], ['혜']]]",艸,12,16
호,특급Ⅱ,蒿,"[[['다북쑥'], ['호']], [['다북쑥'], ['고']]]",艸,10,14
호,특급Ⅱ,葫,"[[['물외', '마늘'], ['호']]]",艸,9,13
호,특급Ⅱ,芦,"[[['지황'], ['호']]]",艸,4,8
호,특급Ⅱ,壺,"[[['병'], ['호']]]",士,9,12
호,특급Ⅱ,蝴,"[[['나비'], ['호']]]",虫,9,15
호,특급Ⅱ,頀,"[[['구할'], ['호']]]",音,14,23
호,특급Ⅱ,顥,"[[['클'], ['호']]]",頁,12,21
호,특급Ⅱ,縞,"[[['흰깁'], ['호']]]",糸,10,16
호,특급Ⅱ,灝,"[[['물줄기멀'], ['호']]]",水,21,24
