main_sound,level,hanja,meaning,radical,strokes,total_strokes
부,1급,芙,"[[['연꽃'], ['부']]]",艸,4,8
부,1급,腑,"[[['육부(六腑)'], ['부']]]",肉,8,12
부,1급,斧,"[[['도끼'], ['부']]]",斤,4,8
부,1급,埠,"[[['부두'], ['부']]]",土,8,11
부,1급,咐,"[[['분부할', '불[吹]'], ['부']]]",口,5,8
부,1급,剖,"[[['쪼갤'], ['부']]]",刀,8,10
부,1급,俯,"[[['구부릴'], ['부']]]",人,8,10
부,1급,孵,"[[['알깔'], ['부']]]",子,11,14
분,1급,扮,"[[['꾸밀'], ['분']]]",手,4,7
분,1급,雰,"[[['눈날릴'], ['분']]]",雨,4,12
분,1급,盆,"[[['동이'], ['분']]]",皿,4,9
분,1급,焚,"[[['불사를'], ['분']]]",火,8,12
분,1급,吩,"[[['분부할'], ['분']]]",口,4,7
분,1급,噴,"[[['뿜을'], ['분']]]",口,12,15
분,1급,忿,"[[['성낼'], ['분']]]",心,4,8
분,1급,糞,"[[['똥'], ['분']]]",米,11,17
불,1급,彿,"[[['비슷할'], ['불']]]",彳,5,8
붕,1급,棚,"[[['사다리'], ['붕']]]",木,8,12
붕,1급,硼,"[[['붕사(硼砂)'], ['붕']]]",石,8,13
붕,1급,繃,"[[['묶을'], ['붕']]]",糸,11,17
비,1급,誹,"[[['헐뜯을'], ['비']]]",言,8,15
비,1급,砒,"[[['비상'], ['비']]]",石,4,9
비,1급,妣,"[[['죽은어미'], ['비']]]",女,4,7
비,1급,鄙,"[[['더러울'], ['비']]]",邑,11,14
비,1급,譬,"[[['비유할'], ['비']]]",言,13,20
비,1급,裨,"[[['도울'], ['비']]]",衣,8,13
비,1급,臂,"[[['팔'], ['비']]]",肉,13,17
비,1급,脾,"[[['지라'], ['비']]]",肉,8,12
비,1급,翡,"[[['물총새'], ['비']]]",羽,8,14
비,1급,扉,"[[['사립문'], ['비']]]",戶,8,12
비,1급,秕,"[[['쭉정이'], ['비']]]",禾,4,9
비,1급,痺,"[[['저릴'], ['비']]]",疒,8,13
비,1급,琵,"[[['비파'], ['비']]]",玉,8,12
비,1급,沸,"[[['끓을'], ['비']], [['용솟음할'], ['불']]]",水,5,8
비,1급,憊,"[[['고단할'], ['비']]]",心,12,16
비,1급,匕,"[[['비수'], ['비']]]",匕,0,2
비,1급,蜚,"[[['바퀴', '날[飛]'], ['비']]]",虫,8,14
비,1급,庇,"[[['덮을'], ['비']]]",广,4,7
비,1급,緋,"[[['비단'], ['비']]]",糸,8,14
빈,1급,殯,"[[['빈소'], ['빈']]]",歹,14,18
빈,1급,濱,"[[['물가'], ['빈']]]",水,14,17
빈,1급,嬪,"[[['궁녀벼슬이름'], ['빈']]]",女,14,17
빈,1급,嚬,"[[['찡그릴'], ['빈']]]",口,16,19
빈,1급,瀕,"[[['물가', '가까울'], ['빈']]]",水,16,19
빙,1급,憑,"[[['비길[依]'], ['빙']]]",心,12,16
사,1급,些,"[[['적을'], ['사']]]",二,6,8
사,1급,麝,"[[['사향노루'], ['사']]]",鹿,10,21
사,1급,祠,"[[['사당'], ['사']]]",示,5,10
사,1급,紗,"[[['비단'], ['사']]]",糸,4,10
사,1급,嗣,"[[['이을'], ['사']]]",口,10,13
사,1급,奢,"[[['사치할'], ['사']]]",大,9,12
사,1급,娑,"[[['춤출', '사바세상'], ['사']]]",女,7,10
사,1급,徙,"[[['옮길'], ['사']]]",彳,8,11
사,1급,瀉,"[[['쏟을'], ['사']]]",水,15,18
사,1급,獅,"[[['사자'], ['사']]]",犬,10,13
사,1급,蓑,"[[['도롱이'], ['사']]]",艸,10,14
산,1급,疝,"[[['산증(疝症)'], ['산']]]",疒,3,8
산,1급,珊,"[[['산호'], ['산']]]",玉,5,9
산,1급,刪,"[[['깎을'], ['산']]]",刀,5,7
살,1급,撒,"[[['뿌릴'], ['살']]]",手,12,15
살,1급,煞,"[[['죽일'], ['살']]]",火,9,13
살,1급,薩,"[[['보살'], ['살']]]",艸,14,18
삼,1급,滲,"[[['스밀'], ['삼']]]",水,11,14
삽,1급,澁,"[[['떫을'], ['삽']]]",水,12,15
상,1급,爽,"[[['시원할'], ['상']]]",爻,7,11
상,1급,翔,"[[['날[飛]'], ['상']]]",羽,6,12
상,1급,觴,"[[['잔'], ['상']]]",角,11,18
상,1급,孀,"[[['홀어미'], ['상']]]",女,17,20
새,1급,璽,"[[['옥새(玉璽)'], ['새']]]",玉,14,19
색,1급,嗇,"[[['아낄'], ['색']]]",口,10,13
생,1급,牲,"[[['희생'], ['생']]]",牛,5,9
생,1급,甥,"[[['생질'], ['생']]]",生,7,12
서,1급,抒,"[[['풀'], ['서']]]",手,4,7
서,1급,棲,"[[['깃들일'], ['서']]]",木,8,12
서,1급,犀,"[[['무소'], ['서']]]",牛,8,12
서,1급,胥,"[[['서로'], ['서']]]",肉,5,9
서,1급,薯,"[[['감자'], ['서']]]",艸,14,18
서,1급,黍,"[[['기장'], ['서']]]",黍,0,12
서,1급,嶼,"[[['섬'], ['서']]]",山,14,17
서,1급,曙,"[[['새벽'], ['서']]]",日,14,18
서,1급,鼠,"[[['쥐'], ['서']]]",鼠,0,13
서,1급,壻,"[[['사위'], ['서']]]",士,9,12
석,1급,潟,"[[['개펄'], ['석']]]",水,12,15
선,1급,煽,"[[['부채질할'], ['선']]]",火,10,14
선,1급,銑,"[[['무쇠'], ['선']]]",金,6,14
선,1급,膳,"[[['선물', '반찬'], ['선']]]",肉,12,16
선,1급,羨,"[[['부러워할'], ['선']], [['무덤길'], ['연']]]",羊,7,13
선,1급,扇,"[[['부채'], ['선']]]",戶,6,10
선,1급,腺,"[[['샘'], ['선']]]",肉,9,13
설,1급,屑,"[[['가루'], ['설']]]",尸,7,10
설,1급,泄,"[[['샐'], ['설']]]",水,5,8
설,1급,洩,"[[['샐'], ['설']], [['퍼질'], ['예']]]",水,6,9
설,1급,渫,"[[['파낼'], ['설']]]",水,9,12
섬,1급,閃,"[[['번쩍일'], ['섬']]]",門,2,10
섬,1급,殲,"[[['다죽일'], ['섬']]]",歹,17,21
성,1급,醒,"[[['깰'], ['성']]]",酉,9,16
소,1급,簫,"[[['퉁소'], ['소']]]",竹,13,19
소,1급,塑,"[[['흙빚을'], ['소']]]",土,10,13
소,1급,遡,"[[['거스를'], ['소']]]",辵,10,14
소,1급,逍,"[[['노닐'], ['소']]]",辵,7,11
소,1급,蕭,"[[['쓸쓸할'], ['소']]]",艸,13,17
소,1급,瘙,"[[['피부병'], ['소']]]",疒,10,15
소,1급,疎,"[[['성길'], ['소']]]",疋,7,12
소,1급,甦,"[[['깨어날'], ['소']]]",生,7,12
소,1급,梳,"[[['얼레빗'], ['소']]]",木,7,11
소,1급,宵,"[[['밤[夜]'], ['소']]]",宀,7,10
소,1급,搔,"[[['긁을'], ['소']]]",手,10,13
속,1급,贖,"[[['속죄할'], ['속']]]",貝,15,22
손,1급,遜,"[[['겸손할'], ['손']]]",辵,10,14
송,1급,悚,"[[['두려울'], ['송']]]",心,7,10
쇄,1급,碎,"[[['부술'], ['쇄']]]",石,8,13
쇄,1급,灑,"[[['뿌릴'], ['쇄']]]",水,19,22
수,1급,蒐,"[[['모을'], ['수']]]",艸,10,14
수,1급,嫂,"[[['형수'], ['수']]]",女,9,12
수,1급,戍,"[[['수자리'], ['수']]]",戈,2,6
수,1급,髓,"[[['뼛골'], ['수']]]",骨,13,23
수,1급,酬,"[[['갚을'], ['수']]]",酉,6,13
수,1급,袖,"[[['소매'], ['수']]]",衣,5,10
수,1급,羞,"[[['부끄러울'], ['수']]]",羊,5,11
수,1급,狩,"[[['사냥할'], ['수']]]",犬,6,9
수,1급,繡,"[[['수놓을'], ['수']]]",糸,13,19
수,1급,粹,"[[['순수할'], ['수']]]",米,8,14
수,1급,竪,"[[['세울'], ['수']]]",立,8,13
수,1급,穗,"[[['이삭'], ['수']]]",禾,12,17
수,1급,瘦,"[[['여윌'], ['수']]]",疒,9,14
수,1급,讎,"[[['원수'], ['수']]]",言,16,23
숙,1급,夙,"[[['이를'], ['숙']]]",夕,3,6
숙,1급,菽,"[[['콩'], ['숙']]]",艸,8,12
숙,1급,塾,"[[['글방'], ['숙']]]",土,11,14
순,1급,醇,"[[['전국술'], ['순']]]",酉,8,15
순,1급,筍,"[[['죽순'], ['순']]]",竹,6,12
순,1급,馴,"[[['길들일'], ['순']]]",馬,3,13
슬,1급,膝,"[[['무릎'], ['슬']]]",肉,11,15
승,1급,丞,"[[['정승'], ['승']]]",一,5,6
시,1급,柿,"[[['감'], ['시']]]",木,5,9
시,1급,匙,"[[['숟가락'], ['시']]]",匕,9,11
시,1급,媤,"[[['시집'], ['시']]]",女,9,12
시,1급,弑,"[[['윗사람죽일'], ['시']]]",弋,9,12
시,1급,猜,"[[['시기할'], ['시']]]",犬,8,11
시,1급,諡,"[[['시호'], ['시']]]",言,9,16
시,1급,豺,"[[['승냥이'], ['시']]]",豸,3,10
식,1급,熄,"[[['불꺼질'], ['식']]]",火,10,14
식,1급,蝕,"[[['좀먹을'], ['식']]]",虫,9,15
식,1급,拭,"[[['씻을'], ['식']]]",手,6,9
신,1급,薪,"[[['섶'], ['신']]]",艸,13,17
신,1급,迅,"[[['빠를'], ['신']]]",辵,3,7
신,1급,蜃,"[[['큰조개'], ['신']]]",虫,7,13
신,1급,燼,"[[['불탄끝'], ['신']]]",火,14,18
신,1급,宸,"[[['대궐'], ['신']]]",宀,7,10
신,1급,娠,"[[['아이밸'], ['신']]]",女,7,10
신,1급,呻,"[[['읊조릴'], ['신']]]",口,5,8
신,1급,訊,"[[['물을'], ['신']]]",言,3,10
실,1급,悉,"[[['다'], ['실']]]",心,7,11
십,1급,什,"[[['열사람'], ['십']], [['세간'], ['집']]]",人,2,4
아,1급,訝,"[[['의심할'], ['아']]]",言,4,11
아,1급,衙,"[[['마을[官廳]'], ['아']]]",行,7,13
아,1급,啞,"[[['벙어리'], ['아']]]",口,8,11
아,1급,俄,"[[['아까'], ['아']]]",人,7,9
악,1급,堊,"[[['흰흙'], ['악']]]",土,8,11
악,1급,愕,"[[['놀랄'], ['악']]]",心,9,12
악,1급,顎,"[[['턱'], ['악']]]",頁,9,18
안,1급,晏,"[[['늦을'], ['안']]]",日,6,10
안,1급,鞍,"[[['안장'], ['안']]]",革,6,15
안,1급,按,"[[['누를'], ['안']]]",手,6,9
알,1급,斡,"[[['돌'], ['알']]]",斗,10,14
알,1급,軋,"[[['삐걱거릴'], ['알']]]",車,1,8
암,1급,闇,"[[['숨을'], ['암']]]",門,9,17
암,1급,庵,"[[['암자'], ['암']]]",广,8,11
앙,1급,昂,"[[['높을'], ['앙']]]",日,4,8
앙,1급,怏,"[[['원망할'], ['앙']]]",心,5,8
앙,1급,秧,"[[['모'], ['앙']]]",禾,5,10
앙,1급,鴦,"[[['원앙'], ['앙']]]",鳥,5,16
애,1급,崖,"[[['언덕'], ['애']]]",山,8,11
애,1급,曖,"[[['희미할'], ['애']]]",日,13,17
애,1급,隘,"[[['좁을'], ['애']]]",阜,10,13
애,1급,靄,"[[['아지랑이'], ['애']]]",雨,16,24
액,1급,扼,"[[['잡을'], ['액']]]",手,4,7
액,1급,腋,"[[['겨드랑이'], ['액']]]",肉,8,12
액,1급,縊,"[[['목맬'], ['액']]]",糸,10,16
앵,1급,櫻,"[[['앵두'], ['앵']]]",木,17,21
앵,1급,鶯,"[[['꾀꼬리'], ['앵']]]",鳥,10,21
야,1급,揶,"[[['야유할'], ['야']]]",手,9,12
야,1급,冶,"[[['풀무'], ['야']]]",冫,5,7
야,1급,爺,"[[['아비'], ['야']]]",父,9,13
약,1급,葯,"[[['꽃밥'], ['약']]]",艸,9,13
양,1급,攘,"[[['물리칠'], ['양']]]",手,17,20
양,1급,恙,"[[['병', '근심할'], ['양']]]",心,6,10
양,1급,釀,"[[['술빚을'], ['양']]]",酉,17,24
양,1급,癢,"[[['가려울'], ['양']]]",疒,15,20
양,1급,瘍,"[[['헐'], ['양']]]",疒,9,14
어,1급,圄,"[[['옥'], ['어']]]",囗,7,10
어,1급,禦,"[[['막을'], ['어']]]",示,11,16
어,1급,瘀,"[[['어혈질'], ['어']]]",疒,8,13
억,1급,臆,"[[['가슴'], ['억']]]",肉,13,17
언,1급,堰,"[[['둑'], ['언']]]",土,9,12
언,1급,諺,"[[['언문', '속담'], ['언']]]",言,9,16
엄,1급,掩,"[[['가릴'], ['엄']]]",手,8,11
엄,1급,奄,"[[['문득'], ['엄']]]",大,5,8
엄,1급,儼,"[[['엄연할'], ['엄']]]",人,20,22
역,1급,繹,"[[['풀[解]'], ['역']]]",糸,13,19
연,1급,鳶,"[[['솔개'], ['연']]]",鳥,3,14
연,1급,捐,"[[['버릴'], ['연']]]",手,7,10
연,1급,筵,"[[['대자리'], ['연']]]",竹,7,13
연,1급,椽,"[[['서까래'], ['연']]]",木,9,13
염,1급,焰,"[[['불꽃'], ['염']]]",火,8,12
염,1급,艶,"[[['고울'], ['염']]]",色,13,19
영,1급,嬰,"[[['어린아이'], ['영']]]",女,14,17
예,1급,詣,"[[['이를[至]'], ['예']]]",言,6,13
예,1급,曳,"[[['끌'], ['예']]]",曰,2,6
예,1급,穢,"[[['더러울'], ['예']]]",禾,13,18
예,1급,裔,"[[['후손'], ['예']]]",衣,7,13
오,1급,奧,"[[['깊을'], ['오']]]",大,10,13
오,1급,懊,"[[['한할'], ['오']]]",心,13,16
오,1급,伍,"[[['다섯사람'], ['오']]]",人,4,6
오,1급,寤,"[[['잠깰'], ['오']]]",宀,11,14
온,1급,蘊,"[[['쌓을'], ['온']]]",艸,16,20
옹,1급,壅,"[[['막을'], ['옹']]]",土,13,16
와,1급,訛,"[[['그릇될'], ['와']]]",言,4,11
와,1급,渦,"[[['소용돌이'], ['와']]]",水,9,12
와,1급,蝸,"[[['달팽이'], ['와']]]",虫,9,15
완,1급,婉,"[[['순할', '아름다울'], ['완']]]",女,8,11
완,1급,宛,"[[['완연할'], ['완']]]",宀,5,8
완,1급,玩,"[[['즐길'], ['완']]]",玉,4,8
완,1급,腕,"[[['팔뚝'], ['완']]]",肉,8,12
완,1급,阮,"[[['성(姓)'], ['완']]]",阜,4,7
완,1급,頑,"[[['완고할'], ['완']]]",頁,4,13
왕,1급,枉,"[[['굽을'], ['왕']]]",木,4,8
왜,1급,矮,"[[['난쟁이'], ['왜']]]",矢,8,13
외,1급,巍,"[[['높고클'], ['외']]]",山,18,21
외,1급,猥,"[[['외람할'], ['외']]]",犬,9,12
요,1급,擾,"[[['시끄러울'], ['요']]]",手,15,18
요,1급,窈,"[[['고요할'], ['요']]]",穴,5,10
요,1급,窯,"[[['기와가마'], ['요']]]",穴,10,15
요,1급,邀,"[[['맞을'], ['요']]]",辵,13,17
요,1급,饒,"[[['넉넉할'], ['요']]]",食,12,21
요,1급,僥,"[[['요행'], ['요']]]",人,12,14
요,1급,凹,"[[['오목할'], ['요']]]",凵,3,5
요,1급,拗,"[[['우길'], ['요']]]",手,5,8
요,1급,夭,"[[['일찍죽을'], ['요']]]",大,1,4
용,1급,踊,"[[['뛸'], ['용']]]",足,7,14
용,1급,蓉,"[[['연꽃'], ['용']]]",艸,10,14
용,1급,茸,"[[['풀날'], ['용']], [['버섯'], ['이']]]",艸,6,10
용,1급,聳,"[[['솟을'], ['용']]]",耳,11,17
용,1급,涌,"[[['물 솟을'], ['용']]]",水,7,10
우,1급,虞,"[[['염려할', '나라이름'], ['우']]]",虍,7,13
우,1급,迂,"[[['에돌'], ['우']]]",辵,3,7
우,1급,寓,"[[['부칠[寄]'], ['우']]]",宀,9,12
우,1급,嵎,"[[['산굽이'], ['우']]]",山,9,12
우,1급,隅,"[[['모퉁이'], ['우']]]",阜,9,12
운,1급,耘,"[[['김맬'], ['운']]]",耒,4,10
운,1급,殞,"[[['죽을'], ['운']]]",歹,10,14
운,1급,隕,"[[['떨어질'], ['운']]]",阜,10,13
원,1급,冤,"[[['원통할'], ['원']]]",冖,8,10
원,1급,猿,"[[['원숭이'], ['원']]]",犬,10,13
원,1급,鴛,"[[['원앙'], ['원']]]",鳥,5,16
위,1급,萎,"[[['시들'], ['위']]]",艸,8,12
유,1급,揄,"[[['야유할'], ['유']]]",手,9,12
유,1급,柚,"[[['유자'], ['유']]]",木,5,9
유,1급,游,"[[['헤엄칠'], ['유']]]",水,9,12
유,1급,鍮,"[[['놋쇠'], ['유']]]",金,9,17
유,1급,癒,"[[['병나을'], ['유']]]",疒,13,18
유,1급,諛,"[[['아첨할'], ['유']]]",言,8,15
유,1급,諭,"[[['타이를'], ['유']]]",言,9,16
유,1급,蹂,"[[['밟을'], ['유']]]",足,9,16
유,1급,喩,"[[['깨우칠'], ['유']]]",口,9,12
유,1급,愉,"[[['즐거울'], ['유']]]",心,9,12
유,1급,宥,"[[['너그러울'], ['유']]]",宀,6,9
융,1급,絨,"[[['가는베'], ['융']]]",糸,6,12
융,1급,戎,"[[['병장기', '오랑캐'], ['융']]]",戈,2,6
음,1급,蔭,"[[['그늘'], ['음']]]",艸,11,15
읍,1급,揖,"[[['읍할'], ['읍']]]",手,9,12
응,1급,膺,"[[['가슴'], ['응']]]",肉,13,17
의,1급,毅,"[[['굳셀'], ['의']]]",殳,11,15
의,1급,椅,"[[['의자'], ['의']]]",木,8,12
의,1급,擬,"[[['비길'], ['의']]]",手,14,17
의,1급,誼,"[[['정(情)'], ['의']]]",言,8,15
이,1급,餌,"[[['미끼'], ['이']]]",食,6,15
이,1급,姨,"[[['이모'], ['이']]]",女,6,9
이,1급,痍,"[[['상처'], ['이']]]",疒,6,11
이,1급,爾,"[[['너'], ['이']]]",爻,10,14
이,1급,弛,"[[['늦출'], ['이']]]",弓,3,6
익,1급,翌,"[[['다음날'], ['익']]]",羽,5,11
인,1급,蚓,"[[['지렁이'], ['인']]]",虫,4,10
인,1급,靭,"[[['질길'], ['인']]]",革,3,12
인,1급,咽,"[[['목구멍'], ['인']], [['목멜'], ['열']], [['삼킬'], ['연']]]",口,6,9
인,1급,湮,"[[['묻힐'], ['인']]]",水,9,12
일,1급,溢,"[[['넘칠'], ['일']]]",水,10,13
일,1급,佚,"[[['편안'], ['일']], [['질탕'], ['질']]]",人,5,7
잉,1급,剩,"[[['남을'], ['잉']]]",刀,10,12
잉,1급,孕,"[[['아이밸'], ['잉']]]",子,2,5
자,1급,疵,"[[['허물'], ['자']]]",疒,6,11
자,1급,仔,"[[['자세할'], ['자']]]",人,3,5
자,1급,蔗,"[[['사탕수수'], ['자']]]",艸,11,15
자,1급,炙,"[[['구울'], ['자']], [['구울'], ['적']]]",火,4,8
자,1급,煮,"[[['삶을'], ['자']]]",火,9,13
자,1급,藉,"[[['깔', '핑계할'], ['자']]]",艸,14,18
자,1급,瓷,"[[['사기그릇'], ['자']]]",瓦,6,11
작,1급,炸,"[[['터질'], ['작']]]",火,5,9
작,1급,勺,"[[['구기'], ['작']]]",勹,1,3
작,1급,灼,"[[['불사를'], ['작']]]",火,3,7
작,1급,綽,"[[['너그러울'], ['작']]]",糸,8,14
작,1급,嚼,"[[['씹을'], ['작']]]",口,18,21
작,1급,芍,"[[['함박꽃'], ['작']]]",艸,3,7
작,1급,雀,"[[['참새'], ['작']]]",隹,3,11
작,1급,鵲,"[[['까치'], ['작']]]",鳥,8,19
잔,1급,盞,"[[['잔'], ['잔']]]",皿,8,13
잔,1급,棧,"[[['사다리'], ['잔']]]",木,8,12
잠,1급,箴,"[[['경계'], ['잠']]]",竹,9,15
잠,1급,簪,"[[['비녀'], ['잠']]]",竹,12,18
장,1급,檣,"[[['돛대'], ['장']]]",木,13,17
장,1급,薔,"[[['장미'], ['장']]]",艸,13,17
장,1급,漿,"[[['즙'], ['장']]]",水,11,15
장,1급,醬,"[[['장'], ['장']]]",酉,11,18
장,1급,杖,"[[['지팡이'], ['장']]]",木,3,7
장,1급,匠,"[[['장인'], ['장']]]",匚,4,6
장,1급,仗,"[[['의장(儀仗)'], ['장']]]",人,3,5
재,1급,齋,"[[['재계할', '집'], ['재']]]",齊,3,17
재,1급,滓,"[[['찌끼'], ['재']]]",水,10,13
쟁,1급,錚,"[[['쇳소리'], ['쟁']]]",金,8,16
저,1급,狙,"[[['원숭이', '엿볼'], ['저']]]",犬,5,8
저,1급,豬,"[[['돼지'], ['저']]]",豕,9,16
저,1급,箸,"[[['젓가락'], ['저']]]",竹,9,15
저,1급,咀,"[[['씹을'], ['저']]]",口,5,8
저,1급,詛,"[[['저주할'], ['저']]]",言,5,12
저,1급,躇,"[[['머뭇거릴'], ['저']]]",足,13,20
저,1급,邸,"[[['집'], ['저']]]",邑,5,8
저,1급,觝,"[[['씨름'], ['저']]]",角,5,12
적,1급,嫡,"[[['정실'], ['적']]]",女,11,14
적,1급,謫,"[[['귀양갈'], ['적']]]",言,11,18
적,1급,狄,"[[['오랑캐'], ['적']]]",犬,4,7
적,1급,迹,"[[['자취'], ['적']]]",辵,6,10
전,1급,塡,"[[['메울'], ['전']]]",土,10,13
전,1급,箋,"[[['기록할'], ['전']]]",竹,8,14
전,1급,餞,"[[['보낼'], ['전']]]",食,8,17
전,1급,顫,"[[['떨'], ['전']]]",頁,13,22
전,1급,顚,"[[['엎드러질', '이마'], ['전']]]",頁,10,19
전,1급,銓,"[[['사람가릴'], ['전']]]",金,6,14
전,1급,輾,"[[['돌아누울'], ['전']]]",車,10,17
전,1급,纏,"[[['얽을'], ['전']]]",糸,15,21
전,1급,栓,"[[['마개'], ['전']]]",木,6,10
전,1급,箭,"[[['살[矢]'], ['전']]]",竹,9,15
전,1급,廛,"[[['가게'], ['전']]]",广,12,15
전,1급,癲,"[[['미칠'], ['전']]]",疒,19,24
전,1급,煎,"[[['달일'], ['전']]]",火,9,13
전,1급,澱,"[[['앙금'], ['전']]]",水,13,16
전,1급,剪,"[[['가위'], ['전']]]",刀,9,11
전,1급,氈,"[[['담(毯)'], ['전']]]",毛,13,17
전,1급,悛,"[[['고칠'], ['전']]]",心,7,10
전,1급,篆,"[[['전자(篆字)'], ['전']]]",竹,9,15
전,1급,奠,"[[['정할', '제사'], ['전']]]",大,9,12
절,1급,截,"[[['끊을'], ['절']]]",戈,10,14
점,1급,霑,"[[['젖을'], ['점']]]",雨,8,16
점,1급,粘,"[[['붙을'], ['점']]]",米,5,11
정,1급,錠,"[[['덩이'], ['정']]]",金,8,16
정,1급,挺,"[[['빼어날'], ['정']]]",手,7,10
정,1급,町,"[[['밭두둑'], ['정']]]",田,2,7
정,1급,睛,"[[['눈동자'], ['정']]]",目,8,13
정,1급,碇,"[[['닻'], ['정']]]",石,8,13
정,1급,穽,"[[['함정'], ['정']]]",穴,4,9
정,1급,釘,"[[['못'], ['정']]]",金,2,10
정,1급,靖,"[[['편안할'], ['정']]]",靑,5,13
정,1급,幀,"[[['그림족자'], ['정']]]",巾,9,12
정,1급,酊,"[[['술취할'], ['정']]]",酉,2,9
제,1급,啼,"[[['울'], ['제']]]",口,9,12
제,1급,梯,"[[['사다리'], ['제']]]",木,7,11
제,1급,悌,"[[['공손할'], ['제']]]",心,7,10
제,1급,蹄,"[[['굽'], ['제']]]",足,9,16
조,1급,詔,"[[['조서'], ['조']]]",言,5,12
조,1급,藻,"[[['마름'], ['조']]]",艸,16,20
조,1급,躁,"[[['조급할'], ['조']]]",足,13,20
조,1급,阻,"[[['막힐'], ['조']]]",阜,5,8
조,1급,凋,"[[['시들'], ['조']]]",冫,8,10
조,1급,嘲,"[[['비웃을'], ['조']]]",口,12,15
조,1급,曹,"[[['무리'], ['조']]]",曰,7,11
조,1급,棗,"[[['대추'], ['조']]]",木,8,12
조,1급,粗,"[[['거칠'], ['조']]]",米,5,11
조,1급,肇,"[[['비롯할'], ['조']]]",聿,8,14
조,1급,遭,"[[['만날'], ['조']]]",辵,11,15
조,1급,槽,"[[['구유'], ['조']]]",木,11,15
조,1급,繰,"[[['고치켤'], ['조']]]",糸,13,19
조,1급,糟,"[[['지게미'], ['조']]]",米,11,17
조,1급,稠,"[[['빽빽할'], ['조']]]",禾,8,13
조,1급,漕,"[[['배로실어나를'], ['조']]]",水,11,14
조,1급,爪,"[[['손톱'], ['조']]]",爪,0,4
조,1급,眺,"[[['볼'], ['조']]]",目,6,11
족,1급,簇,"[[['가는대[小竹]'], ['족']]]",竹,11,17
졸,1급,猝,"[[['갑자기'], ['졸']]]",犬,8,11
종,1급,踵,"[[['발꿈치'], ['종']]]",足,9,16
종,1급,慫,"[[['권할'], ['종']]]",心,11,15
종,1급,腫,"[[['종기'], ['종']]]",肉,9,13
종,1급,踪,"[[['자취'], ['종']]]",足,8,15
좌,1급,挫,"[[['꺾을'], ['좌']]]",手,7,10
주,1급,躊,"[[['머뭇거릴'], ['주']]]",足,14,21
주,1급,輳,"[[['몰려들'], ['주']]]",車,9,16
주,1급,誅,"[[['벨'], ['주']]]",言,6,13
주,1급,做,"[[['지을'], ['주']]]",人,9,11
주,1급,胄,"[[['자손'], ['주']]]",肉,5,9
주,1급,呪,"[[['빌'], ['주']]]",口,5,8
주,1급,嗾,"[[['부추길'], ['주']]]",口,11,14
주,1급,廚,"[[['부엌'], ['주']]]",广,12,15
주,1급,紂,"[[['주임금'], ['주']]]",糸,3,9
주,1급,紬,"[[['명주'], ['주']]]",糸,5,11
주,1급,註,"[[['글뜻풀'], ['주']]]",言,5,12
준,1급,竣,"[[['마칠'], ['준']]]",立,7,12
준,1급,樽,"[[['술통'], ['준']]]",木,12,16
준,1급,蠢,"[[['꾸물거릴'], ['준']]]",虫,15,21
즐,1급,櫛,"[[['빗'], ['즐']]]",木,15,19
즙,1급,葺,"[[['기울'], ['즙']]]",艸,9,13
즙,1급,汁,"[[['즙'], ['즙']]]",水,2,5
지,1급,咫,"[[['여덟치'], ['지']]]",口,6,9
지,1급,摯,"[[['잡을'], ['지']]]",手,11,15
지,1급,枳,"[[['탱자'], ['지']], [['탱자'], ['기']]]",木,5,9
지,1급,祉,"[[['복(福)'], ['지']]]",示,4,9
지,1급,肢,"[[['팔다리'], ['지']]]",肉,4,8
진,1급,嗔,"[[['성낼'], ['진']]]",口,10,13
진,1급,疹,"[[['마마'], ['진']]]",疒,5,10
질,1급,帙,"[[['책권차례'], ['질']]]",巾,5,8
질,1급,桎,"[[['차꼬'], ['질']]]",木,6,10
질,1급,膣,"[[['음도'], ['질']]]",肉,11,15
질,1급,叱,"[[['꾸짖을'], ['질']]]",口,2,5
질,1급,跌,"[[['거꾸러질'], ['질']]]",足,5,12
질,1급,迭,"[[['갈마들'], ['질']]]",辵,5,9
질,1급,嫉,"[[['미워할'], ['질']]]",女,10,13
짐,1급,朕,"[[['나'], ['짐']]]",月,6,10
짐,1급,斟,"[[['짐작할'], ['짐']]]",斗,9,13
징,1급,澄,"[[['맑을'], ['징']]]",水,12,15
차,1급,叉,"[[['갈래'], ['차']]]",又,1,3
차,1급,嗟,"[[['탄식할'], ['차']]]",口,10,13
차,1급,蹉,"[[['미끄러질'], ['차']]]",足,10,17
착,1급,搾,"[[['짤'], ['착']]]",手,10,13
착,1급,窄,"[[['좁을'], ['착']]]",穴,5,10
착,1급,鑿,"[[['뚫을'], ['착']]]",金,20,28
찬,1급,撰,"[[['지을'], ['찬']]]",手,12,15
찬,1급,纂,"[[['모을'], ['찬']]]",糸,14,20
찬,1급,饌,"[[['반찬'], ['찬']]]",食,12,21
찬,1급,篡,"[[['빼앗을'], ['찬']]]",竹,10,16
찰,1급,擦,"[[['문지를'], ['찰']]]",手,14,17
참,1급,塹,"[[['구덩이'], ['참']]]",土,11,14
참,1급,站,"[[['역(驛)마을'], ['참']]]",立,5,10
참,1급,僭,"[[['주제넘을'], ['참']]]",人,12,14
참,1급,懺,"[[['뉘우칠'], ['참']]]",心,17,20
참,1급,讒,"[[['참소할'], ['참']]]",言,17,24
